id,prompt,generated_code,comments,identifiers,literals,notes
62e60879d76274f8a4026bec,"def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
              db=None, imp_user=None, dehydration_hooks=None,
              hydration_hooks=None, **handlers):
""""""
Aggiunge un messaggio BEGIN alla coda di output.

:param mode: modalità di accesso per il routing - ""READ"" o ""WRITE"" (predefinito)
:param bookmarks: iterabile di valori di segnalibro dopo i quali questa transazione dovrebbe iniziare
:param metadata: dizionario di metadati personalizzati da allegare alla transazione
:param timeout: timeout per l'esecuzione della transazione (in secondi)
:param db: nome del database su cui avviare la transazione
    Richiede Bolt 4.0+.
:param imp_user: l'utente da impersonare
    Richiede Bolt 4.4+.
:param dehydration_hooks:
    Hook per disidratare i tipi (dizionario da tipo (classe) a funzione di disidratazione).
    Le funzioni di disidratazione ricevono il valore e restituiscono un oggetto di tipo
    compreso da packstream.
:param hydration_hooks:
    Hook per idratare i tipi (mappatura da tipo (classe) a funzione di idratazione).
    Le funzioni di idratazione ricevono il valore di tipo compreso da packstream
    e possono restituire qualsiasi cosa.
:param handlers: funzioni gestore passate all'oggetto Response restituito
:return: oggetto Response
""""""","def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
          db=None, imp_user=None, dehydration_hooks=None,
          hydration_hooks=None, **handlers):
    """"""
    Aggiunge un messaggio BEGIN alla coda di output.

    :param mode: modalità di accesso per il routing - ""READ"" o ""WRITE"" (predefinito)
    :param bookmarks: iterabile di valori di segnalibro dopo i quali questa transazione dovrebbe iniziare
    :param metadata: dizionario di metadati personalizzati da allegare alla transazione
    :param timeout: timeout per l'esecuzione della transazione (in secondi)
    :param db: nome del database su cui avviare la transazione
        Richiede Bolt 4.0+.
    :param imp_user: l'utente da impersonare
        Richiede Bolt 4.4+.
    :param dehydration_hooks:
        Hook per disidratare i tipi (dizionario da tipo (classe) a funzione di disidratazione).
        Le funzioni di disidratazione ricevono il valore e restituiscono un oggetto di tipo
        compreso da packstream.
    :param hydration_hooks:
        Hook per idratare i tipi (mappatura da tipo (classe) a funzione di idratazione).
        Le funzioni di idratazione ricevono il valore di tipo compreso da packstream
        e possono restituire qualsiasi cosa.
    :param handlers: funzioni gestore passate all'oggetto Response restituito
    :return: oggetto Response
    """"""
    # Inizializza la coda di output
    coda_output = []

    # Aggiungi il messaggio BEGIN alla coda
    messaggio = {
        ""modalità"": mode,
        ""segnalibri"": bookmarks,
        ""metadati"": metadata,
        ""timeout"": timeout,
        ""db"": db,
        ""utente_impersonato"": imp_user,
        ""hook_disidratazione"": dehydration_hooks,
        ""hook_idratazione"": hydration_hooks,
        ""gestori"": handlers
    }
    
    coda_output.append(messaggio)

    # Restituisci un oggetto Response (simulato qui come un dizionario)
    return {""risposta"": ""Transazione iniziata"", ""coda_output"": coda_output}",i,b,i,
62e60723d76274f8a4026b75,"def round_half_to_even(n):
""""""

Esempi di utilizzo della funzione:

>>> round_half_to_even(3)
    3
>>> round_half_to_even(3.2)
    3
>>> round_half_to_even(3.5)
    4
>>> round_half_to_even(3.7)
    4
>>> round_half_to_even(4)
    4
>>> round_half_to_even(4.2)
    4
>>> round_half_to_even(4.5)
    4
>>> round_half_to_even(4.7)
    5
""""""","def round_half_to_even(n):
    """"""
    Esempi di utilizzo della funzione:

    >>> round_half_to_even(3)
        3
    >>> round_half_to_even(3.2)
        3
    >>> round_half_to_even(3.5)
        4
    >>> round_half_to_even(3.7)
        4
    >>> round_half_to_even(4)
        4
    >>> round_half_to_even(4.2)
        4
    >>> round_half_to_even(4.5)
        4
    >>> round_half_to_even(4.7)
        5
    """"""
    return round(n)",n,e,n,
62e4fc3c85ea98643089041e,"def _inline_r_setup(code: str) -> str:
""""""
Alcuni comportamenti di R non possono essere configurati tramite variabili di ambiente, ma possono essere configurati solo tramite opzioni di R una volta che R è stato avviato. Questi vengono impostati qui.
""""""","def _inline_r_setup(code: str) -> str:
    """"""
    Alcuni comportamenti di R non possono essere configurati tramite variabili di ambiente, ma possono essere configurati solo tramite opzioni di R una volta che R è stato avviato. Questi vengono impostati qui.
    """"""
    import rpy2.robjects as ro

    # Imposta le opzioni di R
    ro.r('options(stringsAsFactors = FALSE)')
    ro.r('options(scipen = 999)')  # Disabilita la notazione scientifica
    ro.r('options(max.print = 1000)')  # Limita il numero di righe stampate

    # Esegui il codice R fornito
    ro.r(code)

    return ""Configurazione completata e codice R eseguito.""",i,e,i,
62e4fbda85ea986430890405,"def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
""""""

Un'implementazione semplificata di xargs.

- **color**: Crea un pty se si è su una piattaforma che lo supporta.
- **target_concurrency**: Numero target di partizioni da eseguire in parallelo.
""""""","def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
    """"""
    Un'implementazione semplificata di xargs.

    - **color**: Crea un pty se si è su una piattaforma che lo supporta.
    - **target_concurrency**: Numero target di partizioni da eseguire in parallelo.
    """"""
    import subprocess
    from concurrent.futures import ThreadPoolExecutor

    def esegui_comando(arg: str) -> bytes:
        """"""Esegue il comando con l'argomento fornito.""""""
        processo = subprocess.run(cmd + (arg,), capture_output=True, text=True)
        return processo.stdout.encode()  # Restituisce l'output in bytes

    # Limita la lunghezza degli argomenti
    varargs_limitati = [arg[:_max_length] for arg in varargs]

    # Esegui i comandi in parallelo
    with ThreadPoolExecutor(max_workers=target_concurrency) as executor:
        risultati = list(executor.map(esegui_comando, varargs_limitati))

    # Combina i risultati
    output_combinato = b''.join(risultati)
    codice_uscita = 0 if all(risultato for risultato in risultati) else 1

    return codice_uscita, output_combinato",i,b,n,
62e4fb6585ea98643089032b,"def parse_version(s: str) -> tuple[int, ...]:


""""""versione semplificata per il confronto delle versioni""""""","def parse_version(s: str) -> tuple[int, ...]:
    """"""versione semplificata per il confronto delle versioni""""""
    return tuple(int(part) for part in s.split('.'))",n,e,n,
62e4fb4d85ea9864308902e7,"def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
""""""

Correzioni per i seguenti problemi su Windows:  
- https://bugs.python.org/issue8557  
- Windows non interpreta correttamente gli shebang  

Questa funzione consente inoltre il corretto funzionamento degli shebang con percorsi profondi.
""""""","def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
    """"""
    Correzioni per i seguenti problemi su Windows:  
    - https://bugs.python.org/issue8557  
    - Windows non interpreta correttamente gli shebang  

    Questa funzione consente inoltre il corretto funzionamento degli shebang con percorsi profondi.
    """"""
    import os
    import sys

    if sys.platform == ""win32"":
        # Normalizza il percorso per Windows
        cmd_normalizzato = []
        for argomento in cmd:
            if argomento.startswith(""#!""):
                # Gestisce gli shebang
                argomento = argomento.replace(""/"", ""\\"")
            cmd_normalizzato.append(argomento)
        return tuple(cmd_normalizzato)
    else:
        # Restituisce il comando originale se non è Windows
        return cmd",i,b,n,
62b8d27a48ba5a41d1c3f4c6,"def cached(cache, key=hashkey, lock=None):
""""""

Decorator per racchiudere una funzione con un callable di memoizzazione che salva  
i risultati in una cache.
""""""","def cached(cache, key=hashkey, lock=None):
    """"""
    Decorator per racchiudere una funzione con un callable di memoizzazione che salva  
    i risultati in una cache.
    """"""
    def decoratore(funzione):
        def wrapper(*args, **kwargs):
            chiave = key(*args, **kwargs)
            with (lock or dummy_lock):
                if chiave in cache:
                    return cache[chiave]
                risultato = funzione(*args, **kwargs)
                cache[chiave] = risultato
                return risultato
        return wrapper
    return decoratore",n,b,n,
62b8d24048ba5a41d1c3f49f,"def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
""""""

Decorator per racchiudere una funzione con un oggetto callable di memorizzazione (memoization) che salva fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU) con un valore di time-to-live (TTL) per ogni elemento.
""""""","import time
from collections import OrderedDict
from functools import wraps

def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable di memorizzazione (memoization) che salva fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU) con un valore di time-to-live (TTL) per ogni elemento.
    """"""
    class Cache:
        def __init__(self, maxsize, ttl):
            self.maxsize = maxsize
            self.ttl = ttl
            self.cache = OrderedDict()
            self.timestamps = {}

        def __getitem__(self, key):
            if key in self.cache:
                if (timer() - self.timestamps[key]) < self.ttl:
                    self.cache.move_to_end(key)
                    return self.cache[key]
                else:
                    self.cache.pop(key)
                    self.timestamps.pop(key)
            raise KeyError(key)

        def __setitem__(self, key, value):
            if key in self.cache:
                self.cache.move_to_end(key)
            self.cache[key] = value
            self.timestamps[key] = timer()
            if len(self.cache) > self.maxsize:
                self.cache.popitem(last=False)
                self.timestamps.popitem(last=False)

    cache = Cache(maxsize, ttl)

    @wraps
    def decorator(funzione):
        def wrapper(*args, **kwargs):
            chiave = args if not typed else (type(arg) for arg in args)
            try:
                return cache[chiave]
            except KeyError:
                risultato = funzione(*args, **kwargs)
                cache[chiave] = risultato
                return risultato
        return wrapper

    return decorator",n,b,n,
62b8d23b48ba5a41d1c3f49a,"def mru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto richiamabile che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo di tipo Most Recently Used (MRU).
    """"""","def mru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto richiamabile che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo di tipo Most Recently Used (MRU).
    """"""
    from collections import OrderedDict
    from functools import wraps

    class Cache:
        def __init__(self, maxsize):
            self.maxsize = maxsize
            self.cache = OrderedDict()

        def __call__(self, key):
            if key in self.cache:
                self.cache.move_to_end(key)
                return self.cache[key]
            return None

        def __setitem__(self, key, value):
            if key in self.cache:
                self.cache.move_to_end(key)
            self.cache[key] = value
            if len(self.cache) > self.maxsize:
                self.cache.popitem(last=False)

    def decorator(funzione):
        cache = Cache(maxsize)

        @wraps(funzione)
        def wrapper(*args, **kwargs):
            chiave = args if not typed else (type(arg) for arg in args)
            risultato = cache[chiave]
            if risultato is None:
                risultato = funzione(*args, **kwargs)
                cache[chiave] = risultato
            return risultato

        return wrapper

    return decorator",n,b,n,
62b8d23948ba5a41d1c3f498,"def lru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU).
    """"""","def lru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU).
    """"""
    from collections import OrderedDict
    from functools import wraps

    def decoratore(funzione):
        cache = OrderedDict()

        @wraps(funzione)
        def wrapper(*args, **kwargs):
            chiave = args if not typed else (args, frozenset(kwargs.items()))
            if chiave in cache:
                cache.move_to_end(chiave)
                return cache[chiave]
            risultato = funzione(*args, **kwargs)
            cache[chiave] = risultato
            if len(cache) > maxsize:
                cache.popitem(last=False)
            return risultato

        return wrapper

    return decoratore",n,b,n,
62b8d23748ba5a41d1c3f496,"def lfu_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable di memoizzazione
    che salva fino a `maxsize` risultati basandosi su un algoritmo Least Frequently Used (LFU).
    """"""","def lfu_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable di memoizzazione
    che salva fino a `maxsize` risultati basandosi su un algoritmo Least Frequently Used (LFU).
    """"""
    from collections import defaultdict, OrderedDict
    import functools

    class LFUCache:
        def __init__(self, maxsize):
            self.maxsize = maxsize
            self.cache = {}
            self.freq = defaultdict(OrderedDict)
            self.min_freq = 0

        def get(self, key):
            if key not in self.cache:
                return None
            value, freq = self.cache[key]
            del self.freq[freq][key]
            if not self.freq[freq]:
                del self.freq[freq]
                if self.min_freq == freq:
                    self.min_freq += 1
            self.freq[freq + 1][key] = value
            self.cache[key] = (value, freq + 1)
            return value

        def put(self, key, value):
            if key in self.cache:
                self.get(key)  # Aggiorna la frequenza
                self.cache[key] = (value, self.cache[key][1])
                return
            if len(self.cache) >= self.maxsize:
                evict_key, _ = self.freq[self.min_freq].popitem(last=False)
                del self.cache[evict_key]
            self.cache[key] = (value, 1)
            self.freq[1][key] = value
            self.min_freq = 1

    def decorator(func):
        cache = LFUCache(maxsize)

        @functools.wraps(func)
        def wrapper(*args, **kwargs):
            if typed:
                key = (args, frozenset(kwargs.items()))
            else:
                key = (tuple(args), frozenset((k, v) for k, v in kwargs.items()))
            result = cache.get(key)
            if result is None:
                result = func(*args, **kwargs)
                cache.put(key, result)
            return result

        return wrapper

    return decorator",i,e,n,
62b8d22f48ba5a41d1c3f488,"
def popitem(self):
""""""

Rimuove e restituisce la coppia `(chiave, valore)` inserita per prima.
""""""","def popitem(self):
    """"""
    Rimuove e restituisce la coppia `(chiave, valore)` inserita per prima.
    """"""
    if not self:
        raise KeyError(""Il dizionario è vuoto."")
    
    chiave_prima = next(iter(self))
    valore_prima = self[chiave_prima]
    del self[chiave_prima]
    
    return chiave_prima, valore_prima",n,i,i,
62b8d22a48ba5a41d1c3f47e,"
def setdefault(self, key, default=None):
""""""

`D.setdefault(k[,d]) -> D.get(k,d)`, imposta anche `D[k]=d` se `k` non è presente in `D`.
""""""","def setdefault(self, chiave, default=None):
    """"""
    `D.setdefault(k[,d]) -> D.get(k,d)`, imposta anche `D[k]=d` se `k` non è presente in `D`.
    """"""
    if chiave not in self:
        self[chiave] = default
    return self[chiave]",n,i,n,signature translated
62b8d22948ba5a41d1c3f47c,"
def get(self, key, default=None):
""""""

`D.get(k[, d]) -> D[k]` se `k` è presente in `D`, altrimenti `d`. Il valore predefinito di `d` è `None`.
""""""","def get(self, chiave, predefinito=None):
    """"""
    `D.get(k[, d]) -> D[k]` se `k` è presente in `D`, altrimenti `d`. Il valore predefinito di `d` è `None`.
    """"""
    if chiave in self:
        return self[chiave]
    else:
        return predefinito",n,i,n,signature translated
62b8d22548ba5a41d1c3f472,"
def cachedmethod(cache, key=hashkey, lock=None):
""""""

Decorator per racchiudere un metodo di classe o di istanza con una funzione memoizzante che salva i risultati in una cache.
""""""","def cachedmethod(cache, key=hashkey, lock=None):
    """"""
    Decorator per racchiudere un metodo di classe o di istanza con una funzione memoizzante che salva i risultati in una cache.
    """"""
    def decoratore(metodo):
        def wrapper(self, *args, **kwargs):
            chiave = key(self, *args, **kwargs)
            if chiave in cache:
                return cache[chiave]
            with (lock if lock else dummy_lock):
                if chiave not in cache:
                    risultato = metodo(self, *args, **kwargs)
                    cache[chiave] = risultato
            return cache[chiave]
        return wrapper
    return decoratore",n,b,n,
62b8c517e0d34b282c18122e,"def extostr(cls, e, max_level=30, max_path_level=5):
""""""

Formatta un'eccezione.  
:param e: Qualsiasi istanza di eccezione.  
:type e: Exception  
:param max_level: Livello massimo dello stack delle chiamate (predefinito 30)  
:type max_level: int  
:param max_path_level: Livello massimo del percorso (predefinito 5)  
:type max_path_level: int  
:return: La stringa leggibile dell'eccezione  
:rtype: str  
""""""","def extostr(cls, e, max_level=30, max_path_level=5):
    """"""
    Formattta un'eccezione.  
    :param e: Qualsiasi istanza di eccezione.  
    :type e: Exception  
    :param max_level: Livello massimo dello stack delle chiamate (predefinito 30)  
    :type max_level: int  
    :param max_path_level: Livello massimo del percorso (predefinito 5)  
    :type max_path_level: int  
    :return: La stringa leggibile dell'eccezione  
    :rtype: str  
    """"""
    import traceback

    # Ottieni il tipo e il valore dell'eccezione
    tipo_eccezione = type(e).__name__
    valore_eccezione = str(e)

    # Ottieni il traceback
    tb = traceback.extract_tb(e.__traceback__)
    tracce = []

    # Limita il numero di tracce in base a max_level
    for i, (file, linea, funzione, testo) in enumerate(tb):
        if i >= max_level:
            break
        tracce.append(f'File ""{file}"", linea {linea}, in {funzione}\n    {testo}')

    # Limita il numero di percorsi in base a max_path_level
    percorso = ""\n"".join(tracce[:max_path_level])

    # Crea la stringa finale
    risultato = f""{tipo_eccezione}: {valore_eccezione}\n""
    risultato += ""\n"".join(tracce)

    return risultato",i,b,i,
62b8bbbfe0d34b282c18120f,"def file_to_textbuffer(file_name, encoding):
    """"""
    Carica un file in un buffer di testo (UTF-8), utilizzando la codifica specificata durante la lettura.
    ATTENZIONE: Questo metodo leggerà l'intero file IN MEMORIA.
    :param file_name: Nome del file.
    :type file_name: str
    :param encoding: Codifica da utilizzare.
    :type encoding: str
    :return: Un buffer di testo o None in caso di errore.
    :rtype: str
    """"""","def file_to_textbuffer(file_name, encoding):
    """"""
    Carica un file in un buffer di testo (UTF-8), utilizzando la codifica specificata durante la lettura.
    ATTENZIONE: Questo metodo leggerà l'intero file IN MEMORIA.
    :param file_name: Nome del file.
    :type file_name: str
    :param encoding: Codifica da utilizzare.
    :type encoding: str
    :return: Un buffer di testo o None in caso di errore.
    :rtype: str
    """"""
    try:
        with open(file_name, 'r', encoding=encoding) as file:
            buffer_testo = file.read()
        return buffer_testo
    except Exception as e:
        return None",n,b,n,
62b8b99de0d34b282c1811f8,"def _reset_logging(cls):  
""""""
Reimposta
""""""","def _reset_logging(cls):  
    """"""
    Reimposta
    """"""
    import logging
    logging.basicConfig(level=logging.NOTSET)
    for handler in logging.root.handlers[:]:
        logging.root.removeHandler(handler)",n,e,n,
62b8b59feb7e40a82d2d1291,"def _getTargetClass(self):
""""""
Definire questo metodo per restituire l'implementazione in uso, 
senza il suffisso 'Py' o 'Fallback'.
""""""","def _getTargetClass(self):
    """"""
    Definire questo metodo per restituire l'implementazione in uso, 
    senza il suffisso 'Py' o 'Fallback'.
    """"""
    classe_target = self.__class__.__name__
    if classe_target.endswith('Py'):
        return classe_target[:-2]
    elif classe_target.endswith('Fallback'):
        return classe_target[:-8]
    return classe_target",n,i,n,
62b8b590eb7e40a82d2d1275,"def _legacy_mergeOrderings(orderings):
""""""

Unisci più ordinamenti in modo che l'ordine all'interno di ciascun ordinamento venga preservato.

Gli ordinamenti sono vincolati in modo tale che, se un oggetto appare in due o più ordinamenti, il suffisso che inizia con l'oggetto deve essere presente in entrambi gli ordinamenti.

Ad esempio:


>>> _mergeOrderings([
... ['x', 'y', 'z'],
... ['q', 'z'],
... [1, 3, 5],
... ['z']
... ])
['x', 'y', 'q', 1, 3, 5, 'z']
""""""","def _legacy_mergeOrderings(ordinamenti):
    """"""
    Unisci più ordinamenti in modo che l'ordine all'interno di ciascun ordinamento venga preservato.

    Gli ordinamenti sono vincolati in modo tale che, se un oggetto appare in due o più ordinamenti, il suffisso che inizia con l'oggetto deve essere presente in entrambi gli ordinamenti.

    Ad esempio:

    >>> _mergeOrderings([
    ... ['x', 'y', 'z'],
    ... ['q', 'z'],
    ... [1, 3, 5],
    ... ['z']
    ... ])
    ['x', 'y', 'q', 1, 3, 5, 'z']
    """"""
    risultato = []
    posizioni = {}

    for ordinamento in ordinamenti:
        for elemento in ordinamento:
            if elemento not in posizioni:
                posizioni[elemento] = len(risultato)
                risultato.append(elemento)
            else:
                indice = posizioni[elemento]
                if indice < len(risultato) and risultato[indice] == elemento:
                    continue
                else:
                    risultato.append(elemento)
                    posizioni[elemento] = len(risultato) - 1

    return risultato",n,i,n,signature translated
62b8b559eb7e40a82d2d11f8,"def minimalBases(classes):
""""""
Riduce una lista di classi base al suo equivalente minimo ordinato.
""""""","def minimalBases(classi):
    """"""
    Riduce una lista di classi base al suo equivalente minimo ordinato.
    """"""
    classi_minime = list(set(classi))  # Rimuove duplicati
    classi_minime.sort()  # Ordina la lista
    return classi_minime",i,i,n,signature translated
62b8b416eb7e40a82d2d1129,"
def names(self, all=False): # pylint:disable=redefined-builtin
    """"""Restituisce i nomi degli attributi definiti dall'interfaccia.""""""
    if not all:
","def names(self, all=False): # pylint:disable=redefined-builtin
    """"""Restituisce i nomi degli attributi definiti dall'interfaccia.""""""
    if not all:
        return [nome for nome in dir(self) if not nome.startswith('_')]
    return dir(self)",n,i,n,
