id,prompt,generated_code,comments,identifiers,literals,notes
62e60879d76274f8a4026bec,"def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
              db=None, imp_user=None, dehydration_hooks=None,
              hydration_hooks=None, **handlers):
""""""
Aggiunge un messaggio BEGIN alla coda di output.

:param mode: modalità di accesso per il routing - ""READ"" o ""WRITE"" (predefinito)
:param bookmarks: iterabile di valori di segnalibro dopo i quali questa transazione dovrebbe iniziare
:param metadata: dizionario di metadati personalizzati da allegare alla transazione
:param timeout: timeout per l'esecuzione della transazione (in secondi)
:param db: nome del database su cui avviare la transazione
    Richiede Bolt 4.0+.
:param imp_user: l'utente da impersonare
    Richiede Bolt 4.4+.
:param dehydration_hooks:
    Hook per disidratare i tipi (dizionario da tipo (classe) a funzione di disidratazione).
    Le funzioni di disidratazione ricevono il valore e restituiscono un oggetto di tipo
    compreso da packstream.
:param hydration_hooks:
    Hook per idratare i tipi (mappatura da tipo (classe) a funzione di idratazione).
    Le funzioni di idratazione ricevono il valore di tipo compreso da packstream
    e possono restituire qualsiasi cosa.
:param handlers: funzioni gestore passate all'oggetto Response restituito
:return: oggetto Response
""""""","def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
          db=None, imp_user=None, dehydration_hooks=None,
          hydration_hooks=None, **handlers):
    """"""
    Aggiunge un messaggio BEGIN alla coda di output.

    :param mode: modalità di accesso per il routing - ""READ"" o ""WRITE"" (predefinito)
    :param bookmarks: iterabile di valori di segnalibro dopo i quali questa transazione dovrebbe iniziare
    :param metadata: dizionario di metadati personalizzati da allegare alla transazione
    :param timeout: timeout per l'esecuzione della transazione (in secondi)
    :param db: nome del database su cui avviare la transazione
        Richiede Bolt 4.0+.
    :param imp_user: l'utente da impersonare
        Richiede Bolt 4.4+.
    :param dehydration_hooks:
        Hook per disidratare i tipi (dizionario da tipo (classe) a funzione di disidratazione).
        Le funzioni di disidratazione ricevono il valore e restituiscono un oggetto di tipo
        compreso da packstream.
    :param hydration_hooks:
        Hook per idratare i tipi (mappatura da tipo (classe) a funzione di idratazione).
        Le funzioni di idratazione ricevono il valore di tipo compreso da packstream
        e possono restituire qualsiasi cosa.
    :param handlers: funzioni gestore passate all'oggetto Response restituito
    :return: oggetto Response
    """"""
    # Creazione del messaggio BEGIN
    messaggio_begin = {
        ""mode"": mode if mode else ""WRITE"",
        ""bookmarks"": list(bookmarks) if bookmarks else [],
        ""metadata"": metadata if metadata else {},
        ""timeout"": timeout,
        ""db"": db,
        ""imp_user"": imp_user,
        ""dehydration_hooks"": dehydration_hooks if dehydration_hooks else {},
        ""hydration_hooks"": hydration_hooks if hydration_hooks else {},
        **handlers
    }

    # Aggiunta del messaggio alla coda di output
    self.coda_output.append(messaggio_begin)

    # Creazione dell'oggetto Response
    risposta = Response(handlers=handlers)

    return risposta",i,b,n,
62e60723d76274f8a4026b75,"def round_half_to_even(n):
""""""

Esempi di utilizzo della funzione:

>>> round_half_to_even(3)
    3
>>> round_half_to_even(3.2)
    3
>>> round_half_to_even(3.5)
    4
>>> round_half_to_even(3.7)
    4
>>> round_half_to_even(4)
    4
>>> round_half_to_even(4.2)
    4
>>> round_half_to_even(4.5)
    4
>>> round_half_to_even(4.7)
    5
""""""","def round_half_to_even(n):
    """"""
    Arrotonda un numero al numero intero più vicino, con il caso di metà arrotondato al numero pari più vicino.

    Esempi di utilizzo della funzione:

    >>> round_half_to_even(3)
    3
    >>> round_half_to_even(3.2)
    3
    >>> round_half_to_even(3.5)
    4
    >>> round_half_to_even(3.7)
    4
    >>> round_half_to_even(4)
    4
    >>> round_half_to_even(4.2)
    4
    >>> round_half_to_even(4.5)
    4
    >>> round_half_to_even(4.7)
    5
    """"""
    parte_intera = int(n)
    parte_decimale = n - parte_intera
    
    if parte_decimale > 0.5:
        return parte_intera + 1
    elif parte_decimale < 0.5:
        return parte_intera
    else:
        # Se la parte decimale è esattamente 0.5, arrotonda al numero pari più vicino
        if parte_intera % 2 == 0:
            return parte_intera
        else:
            return parte_intera + 1",i,i,n,
62e4fc3c85ea98643089041e,"def _inline_r_setup(code: str) -> str:
""""""
Alcuni comportamenti di R non possono essere configurati tramite variabili di ambiente, ma possono essere configurati solo tramite opzioni di R una volta che R è stato avviato. Questi vengono impostati qui.
""""""","def _inline_r_setup(codice: str) -> str:
    """"""
    Alcuni comportamenti di R non possono essere configurati tramite variabili di ambiente, ma possono essere configurati solo tramite opzioni di R una volta che R è stato avviato. Questi vengono impostati qui.
    """"""
    # Configurazione delle opzioni di R
    setup_r = """"""
    options(
        # Disabilita la creazione di file .RData
        save = ""no"",
        # Disabilita il caricamento automatico di file .RData
        load = ""no"",
        # Imposta il numero di cifre decimali da visualizzare
        digits = 4,
        # Disabilita i messaggi di avviso
        warn = -1
    )
    """"""
    
    # Aggiungi il codice di configurazione all'inizio del codice R fornito
    codice_configurato = setup_r + ""\n"" + codice
    
    return codice_configurato",i,i,n,signature translated
62e4fbda85ea986430890405,"def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
""""""

Un'implementazione semplificata di xargs.

- **color**: Crea un pty se si è su una piattaforma che lo supporta.
- **target_concurrency**: Numero target di partizioni da eseguire in parallelo.
""""""","import subprocess
import sys
import os
from typing import Sequence, Any

def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
    """"""
    Un'implementazione semplificata di xargs.

    - **color**: Crea un pty se si è su una piattaforma che lo supporta.
    - **target_concurrency**: Numero target di partizioni da eseguire in parallelo.
    """"""
    
    # Funzione per ottenere la lunghezza massima della riga di comando per la piattaforma corrente
    def _get_platform_max_length() -> int:
        if sys.platform == ""win32"":
            return 8191  # Limite di Windows
        else:
            return 131072  # Limite comune su Unix
    
    # Controlla se la piattaforma supporta PTY (pseudo-terminal)
    def _supports_pty() -> bool:
        return hasattr(os, 'forkpty') and hasattr(os, 'openpty')
    
    # Dividi gli argomenti in partizioni in base alla concorrenza target
    partizioni = [varargs[i::target_concurrency] for i in range(target_concurrency)]
    
    # Inizializza variabili per il risultato finale
    exit_code_totale = 0
    output_combinato = b""""
    
    # Esegui i comandi in parallelo
    for partizione in partizioni:
        comando_finale = list(cmd) + list(partizione)
        
        try:
            if color and _supports_pty():
                # Usa PTY se supportato e color è True
                master, slave = os.openpty()
                processo = subprocess.Popen(
                    comando_finale,
                    stdout=slave,
                    stderr=slave,
                    **kwargs
                )
                os.close(slave)
                output, _ = processo.communicate()
                os.close(master)
            else:
                # Esegui senza PTY
                processo = subprocess.Popen(
                    comando_finale,
                    stdout=subprocess.PIPE,
                    stderr=subprocess.PIPE,
                    **kwargs
                )
                output, _ = processo.communicate()
            
            # Aggiorna il codice di uscita e l'output combinato
            exit_code_totale += processo.returncode
            output_combinato += output
        
        except Exception as e:
            # Gestisci eventuali errori
            print(f""Errore durante l'esecuzione del comando: {e}"", file=sys.stderr)
            exit_code_totale = 1
            break
    
    return (exit_code_totale, output_combinato)",i,b,i,
62e4fb6585ea98643089032b,"def parse_version(s: str) -> tuple[int, ...]:


""""""versione semplificata per il confronto delle versioni""""""","def parse_version(s: str) -> tuple[int, ...]:
    """"""
    Converte una stringa di versione in una tupla di interi per facilitare il confronto.
    
    Esempio:
    >>> parse_version(""1.2.3"")
    (1, 2, 3)
    >>> parse_version(""2.0"")
    (2, 0)
    >>> parse_version(""3"")
    (3,)
    """"""
    # Divide la stringa in parti usando il punto come separatore
    parti = s.split('.')
    
    # Converte ogni parte in un intero e crea una tupla
    return tuple(int(parte) for parte in parti)",i,b,n,
62e4fb4d85ea9864308902e7,"def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
""""""

Correzioni per i seguenti problemi su Windows:  
- https://bugs.python.org/issue8557  
- Windows non interpreta correttamente gli shebang  

Questa funzione consente inoltre il corretto funzionamento degli shebang con percorsi profondi.
""""""","def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
    """"""
    Correzione dei problemi relativi agli shebang su Windows.
    Questa funzione garantisce che i comandi con shebang siano interpretati correttamente,
    specialmente per percorsi profondi.

    Args:
        cmd (tuple[str, ...]): Tupla contenente il comando e i suoi argomenti.

    Returns:
        tuple[str, ...]: Tupla con il comando normalizzato e i suoi argomenti.
    """"""
    import os
    import sys

    # Se il sistema operativo non è Windows, restituisci il comando originale
    if os.name != 'nt':
        return cmd

    # Se il comando è vuoto, restituisci una tupla vuota
    if not cmd:
        return ()

    # Estrai il primo elemento del comando (il percorso dell'eseguibile)
    percorso_eseguibile = cmd[0]

    # Se il percorso contiene uno shebang, sostituiscilo con l'interprete Python
    if percorso_eseguibile.startswith('#!'):
        # Trova l'interprete Python corretto
        interprete_python = sys.executable
        # Crea una nuova tupla con l'interprete Python e gli argomenti originali
        return (interprete_python,) + cmd[1:]

    # Altrimenti, restituisci il comando originale
    return cmd",i,b,n,
62b8d27a48ba5a41d1c3f4c6,"def cached(cache, key=hashkey, lock=None):
""""""

Decorator per racchiudere una funzione con un callable di memoizzazione che salva  
i risultati in una cache.
""""""","def cached(cache, key=hashkey, lock=None):
    """"""
    Decorator per racchiudere una funzione con un callable di memoizzazione che salva  
    i risultati in una cache.
    """"""
    def decoratore(funzione):
        def funzione_decorata(*args, **kwargs):
            # Genera la chiave per la cache
            chiave_cache = key(*args, **kwargs)
            
            # Controlla se il risultato è già in cache
            if lock:
                with lock:
                    if chiave_cache in cache:
                        return cache[chiave_cache]
            else:
                if chiave_cache in cache:
                    return cache[chiave_cache]
            
            # Se non è in cache, esegui la funzione e salva il risultato
            risultato = funzione(*args, **kwargs)
            
            if lock:
                with lock:
                    cache[chiave_cache] = risultato
            else:
                cache[chiave_cache] = risultato
            
            return risultato
        
        return funzione_decorata
    
    return decoratore",i,i,n,wrong attributes
62b8d24048ba5a41d1c3f49f,"def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
""""""

Decorator per racchiudere una funzione con un oggetto callable di memorizzazione (memoization) che salva fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU) con un valore di time-to-live (TTL) per ogni elemento.
""""""","import time
from functools import wraps, lru_cache

def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable di memorizzazione (memoization) 
    che salva fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU) 
    con un valore di time-to-live (TTL) per ogni elemento.
    """"""
    def decoratore(funzione):
        # Cache LRU con dimensione massima
        cache = lru_cache(maxsize=maxsize, typed=typed)(funzione)
        
        @wraps(funzione)
        def wrapper(*args, **kwargs):
            # Ottieni il tempo corrente
            tempo_corrente = timer()
            
            # Ottieni il risultato dalla cache
            risultato, tempo_scadenza = cache(*args, **kwargs)
            
            # Se il risultato è scaduto, ricalcola e aggiorna la cache
            if tempo_corrente >= tempo_scadenza:
                risultato = funzione(*args, **kwargs)
                tempo_scadenza = tempo_corrente + ttl
                cache.cache_set((args, frozenset(kwargs.items())), (risultato, tempo_scadenza))
            
            return risultato
        
        # Inizializza la cache con il tempo di scadenza
        def cache_set(key, value):
            cache.cache_set(key, (value[0], timer() + ttl))
        
        wrapper.cache_set = cache_set
        wrapper.cache_info = cache.cache_info
        wrapper.cache_clear = cache.cache_clear
        
        return wrapper
    return decoratore",i,b,n,
62b8d23b48ba5a41d1c3f49a,"def mru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto richiamabile che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo di tipo Most Recently Used (MRU).
    """"""","from functools import wraps
from collections import OrderedDict

def mru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto richiamabile che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo di tipo Most Recently Used (MRU).
    """"""
    def decoratore(funzione):
        cache = OrderedDict()  # Dizionario ordinato per memorizzare i risultati
        @wraps(funzione)
        def wrapper(*args, **kwargs):
            # Creazione della chiave basata sugli argomenti
            if typed:
                chiave = (args, tuple((k, type(v)) for k, v in sorted(kwargs.items())))
            else:
                chiave = (args, tuple(sorted(kwargs.items())))
            
            # Se la chiave è già nella cache, spostala alla fine (MRU)
            if chiave in cache:
                risultato = cache.pop(chiave)
                cache[chiave] = risultato
                return risultato
            
            # Calcola il risultato se non è nella cache
            risultato = funzione(*args, **kwargs)
            
            # Inserisci il risultato nella cache
            cache[chiave] = risultato
            
            # Se la cache supera il maxsize, rimuovi l'elemento meno recentemente usato
            if len(cache) > maxsize:
                cache.popitem(last=False)
            
            return risultato
        return wrapper
    return decoratore",i,b,n,
62b8d23948ba5a41d1c3f498,"def lru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU).
    """"""","from functools import lru_cache as _lru_cache

def lru_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable che memorizza
    fino a `maxsize` risultati basandosi su un algoritmo Least Recently Used (LRU).
    """"""
    def decoratore(funzione):
        return _lru_cache(maxsize=maxsize, typed=typed)(funzione)
    return decoratore",n,b,n,
62b8d23748ba5a41d1c3f496,"def lfu_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable di memoizzazione
    che salva fino a `maxsize` risultati basandosi su un algoritmo Least Frequently Used (LFU).
    """"""","from functools import wraps
from collections import defaultdict, OrderedDict

def lfu_cache(maxsize=128, typed=False):
    """"""
    Decorator per racchiudere una funzione con un oggetto callable di memoizzazione
    che salva fino a `maxsize` risultati basandosi su un algoritmo Least Frequently Used (LFU).
    """"""
    def decoratore(funzione):
        if maxsize is None or maxsize <= 0:
            # Se maxsize è None o <= 0, non memorizzare nulla
            @wraps(funzione)
            def wrapper(*args, **kwargs):
                return funzione(*args, **kwargs)
            return wrapper

        # Dizionario per memorizzare i risultati della funzione
        cache = {}
        # Dizionario per tenere traccia della frequenza di utilizzo delle chiavi
        frequenza = defaultdict(int)
        # Dizionario ordinato per gestire le chiavi in base alla frequenza
        frequenza_ordinata = OrderedDict()

        @wraps(funzione)
        def wrapper(*args, **kwargs):
            # Creazione della chiave in base agli argomenti
            chiave = args + tuple(sorted(kwargs.items())) if typed else args + tuple(kwargs.items())

            if chiave in cache:
                # Incrementa la frequenza della chiave
                frequenza[chiave] += 1
                # Aggiorna l'ordine della chiave in frequenza_ordinata
                frequenza_ordinata.move_to_end(chiave)
                return cache[chiave]

            # Se la cache è piena, rimuove l'elemento meno usato
            if len(cache) >= maxsize:
                # Trova la chiave con la frequenza più bassa
                chiave_min_frequenza = min(frequenza_ordinata, key=lambda k: frequenza[k])
                # Rimuove la chiave dalla cache e dalla frequenza
                del cache[chiave_min_frequenza]
                del frequenza[chiave_min_frequenza]
                del frequenza_ordinata[chiave_min_frequenza]

            # Esegue la funzione e memorizza il risultato nella cache
            risultato = funzione(*args, **kwargs)
            cache[chiave] = risultato
            frequenza[chiave] = 1
            frequenza_ordinata[chiave] = None

            return risultato

        return wrapper

    return decoratore",i,b,n,
62b8d22f48ba5a41d1c3f488,"
def popitem(self):
""""""

Rimuove e restituisce la coppia `(chiave, valore)` inserita per prima.
""""""","def popitem(self):
    """"""
    Rimuove e restituisce la coppia `(chiave, valore)` inserita per prima.
    """"""
    if not self:
        raise KeyError(""Il dizionario è vuoto"")
    
    # Trova la prima chiave inserita
    prima_chiave = next(iter(self))
    
    # Rimuove e restituisce la coppia (chiave, valore)
    valore = self[prima_chiave]
    del self[prima_chiave]
    
    return (prima_chiave, valore)",i,i,i,
62b8d22a48ba5a41d1c3f47e,"
def setdefault(self, key, default=None):
""""""

`D.setdefault(k[,d]) -> D.get(k,d)`, imposta anche `D[k]=d` se `k` non è presente in `D`.
""""""","def setdefault(self, chiave, default=None):
    """"""
    Restituisce il valore associato alla `chiave` se presente nel dizionario.
    Se la `chiave` non è presente, imposta `D[chiave] = default` e restituisce `default`.
    
    :param chiave: La chiave da cercare nel dizionario.
    :param default: Il valore da impostare se la chiave non è presente (default è None).
    :return: Il valore associato alla chiave se presente, altrimenti `default`.
    """"""
    if chiave in self:
        return self[chiave]
    else:
        self[chiave] = default
        return default",n,i,n,signature translated
62b8d22948ba5a41d1c3f47c,"
def get(self, key, default=None):
""""""

`D.get(k[, d]) -> D[k]` se `k` è presente in `D`, altrimenti `d`. Il valore predefinito di `d` è `None`.
""""""","def get(self, key, default=None):
    """"""
    Restituisce il valore associato alla chiave `key` se presente nel dizionario `D`, 
    altrimenti restituisce il valore predefinito `default`. Se `default` non è specificato, 
    il valore predefinito è `None`.
    """"""
    if key in self:
        return self[key]
    else:
        return default",n,e,n,
62b8d22548ba5a41d1c3f472,"
def cachedmethod(cache, key=hashkey, lock=None):
""""""

Decorator per racchiudere un metodo di classe o di istanza con una funzione memoizzante che salva i risultati in una cache.
""""""","def cachedmethod(cache, key=hashkey, lock=None):
    """"""
    Decorator per racchiudere un metodo di classe o di istanza con una funzione memoizzante che salva i risultati in una cache.
    """"""
    def decoratore(metodo):
        def wrapper(*args, **kwargs):
            # Genera la chiave per la cache
            chiave_cache = key(*args, **kwargs)
            
            # Controlla se il risultato è già in cache
            if chiave_cache in cache:
                return cache[chiave_cache]
            
            # Se non è in cache, esegui il metodo e salva il risultato
            if lock:
                with lock:
                    risultato = metodo(*args, **kwargs)
                    cache[chiave_cache] = risultato
            else:
                risultato = metodo(*args, **kwargs)
                cache[chiave_cache] = risultato
            
            return risultato
        return wrapper
    return decoratore",i,b,n,
