id,prompt,summary,code,generated_code
62e6087bd76274f8a4026bfa,"def pop_u16(self):
""""""
Remove the last two bytes of data, returning them as a big-endian
16-bit unsigned integer.
""""""",Remove the last two elements in self.data and return,"def pop_u16(self):
","def pop_u16(self):
    """"""
    Remove the last two bytes of data, returning them as a big-endian
    16-bit unsigned integer.
    """"""
    if len(self.data) < 2:
        raise ValueError(""Not enough data to pop 16 bits."")
    
    # Pop the last two bytes
    last_two_bytes = self.data[-2:]
    self.data = self.data[:-2]
    
    # Convert to big-endian 16-bit unsigned integer
    return (last_two_bytes[0] << 8) | last_two_bytes[1]"
62e6087ad76274f8a4026bf2,"def discard(self, n=-1, qid=-1, dehydration_hooks=None,
                hydration_hooks=None, **handlers):
""""""
Appends a DISCARD message to the output queue.

:param n: number of records to discard, default = -1 (ALL)
:param qid: query ID to discard for, default = -1 (last query)
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object
""""""","Appends a DISCARD message to the output queue.

:param n: number of records to discard, default = -1 (ALL)
:param qid: query ID to discard for, default = -1 (last query)
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object","def discard(self, n=-1, qid=-1, dehydration_hooks=None,
                hydration_hooks=None, **handlers):
","def discard(self, n=-1, qid=-1, dehydration_hooks=None,
            hydration_hooks=None, **handlers):
    """"""
    Appends a DISCARD message to the output queue.

    :param n: number of records to discard, default = -1 (ALL)
    :param qid: query ID to discard for, default = -1 (last query)
    :param dehydration_hooks:
        Hooks to dehydrate types (dict from type (class) to dehydration
        function). Dehydration functions receive the value and returns an
        object of type understood by packstream.
    :param hydration_hooks:
        Hooks to hydrate types (mapping from type (class) to
        dehydration function). Dehydration functions receive the value of
        type understood by packstream and are free to return anything.
    :param handlers: handler functions passed into the returned Response object
    """"""
    # Implementation of the discard method
    if dehydration_hooks is None:
        dehydration_hooks = {}
    if hydration_hooks is None:
        hydration_hooks = {}

    # Create the DISCARD message
    message = {
        'type': 'DISCARD',
        'n': n,
        'qid': qid,
        'dehydration_hooks': dehydration_hooks,
        'hydration_hooks': hydration_hooks,
        'handlers': handlers
    }

    # Append the message to the output queue
    self.output_queue.append(message)"
62e60879d76274f8a4026bec,"def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
              db=None, imp_user=None, dehydration_hooks=None,
              hydration_hooks=None, **handlers):
""""""
Appends a BEGIN message to the output queue.

:param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
:param bookmarks: iterable of bookmark values after which this transaction should begin
:param metadata: custom metadata dictionary to attach to the transaction
:param timeout: timeout for transaction execution (seconds)
:param db: name of the database against which to begin the transaction
    Requires Bolt 4.0+.
:param imp_user: the user to impersonate
    Requires Bolt 4.4+
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object
:return: Response object
""""""","Appends a BEGIN message to the output queue.

:param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
:param bookmarks: iterable of bookmark values after which this transaction should begin
:param metadata: custom metadata dictionary to attach to the transaction
:param timeout: timeout for transaction execution (seconds)
:param db: name of the database against which to begin the transaction
    Requires Bolt 4.0+.
:param imp_user: the user to impersonate
    Requires Bolt 4.4+
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object
:return: Response object","def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
              db=None, imp_user=None, dehydration_hooks=None,
              hydration_hooks=None, **handlers):
","def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
          db=None, imp_user=None, dehydration_hooks=None,
          hydration_hooks=None, **handlers):
    """"""
    Appends a BEGIN message to the output queue.

    :param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
    :param bookmarks: iterable of bookmark values after which this transaction should begin
    :param metadata: custom metadata dictionary to attach to the transaction
    :param timeout: timeout for transaction execution (seconds)
    :param db: name of the database against which to begin the transaction
        Requires Bolt 4.0+.
    :param imp_user: the user to impersonate
        Requires Bolt 4.4+
    :param dehydration_hooks:
        Hooks to dehydrate types (dict from type (class) to dehydration
        function). Dehydration functions receive the value and returns an
        object of type understood by packstream.
    :param hydration_hooks:
        Hooks to hydrate types (mapping from type (class) to
        dehydration function). Dehydration functions receive the value of
        type understood by packstream and are free to return anything.
    :param handlers: handler functions passed into the returned Response object
    :return: Response object
    """"""
    # Implementation of the method
    # This is a placeholder for the actual logic to append a BEGIN message
    # to the output queue and return a Response object.
    
    # Example of creating a response object (this would depend on your actual implementation)
    response = Response()  # Assuming Response is a defined class
    # Add logic to handle the parameters and append the BEGIN message
    # to the output queue here.
    
    return response"
62e60723d76274f8a4026b75,"def round_half_to_even(n):
""""""
>>> round_half_to_even(3)
    3
    >>> round_half_to_even(3.2)
    3
    >>> round_half_to_even(3.5)
    4
    >>> round_half_to_even(3.7)
    4
    >>> round_half_to_even(4)
    4
    >>> round_half_to_even(4.2)
    4
    >>> round_half_to_even(4.5)
    4
    >>> round_half_to_even(4.7)
    5

:param n:
:return:
""""""",Round a floating-point number,"def round_half_to_even(n):
","def round_half_to_even(n):
    """"""
    >>> round_half_to_even(3)
    3
    >>> round_half_to_even(3.2)
    3
    >>> round_half_to_even(3.5)
    4
    >>> round_half_to_even(3.7)
    4
    >>> round_half_to_even(4)
    4
    >>> round_half_to_even(4.2)
    4
    >>> round_half_to_even(4.5)
    4
    >>> round_half_to_even(4.7)
    5

    :param n:
    :return:
    """"""
    return round(n)"
62e60707d76274f8a4026b69,"def point_type(name, fields, srid_map):
""""""
Dynamically create a Point subclass.
""""""",Dynamically Generating Point Class,"def point_type(name, fields, srid_map):
","def point_type(name, fields, srid_map):
    """"""
    Dynamically create a Point subclass.
    """"""
    from collections import namedtuple

    # Create a named tuple for the fields
    PointFields = namedtuple(name, fields)

    class Point(PointFields):
        def __init__(self, *args):
            super().__init__(*args)
            self.srid = srid_map.get(name, None)

        def __repr__(self):
            return f""{self.__class__.__name__}({', '.join(map(str, self))}, srid={self.srid})""

    return Point"
62e5dc9ed76274f8a4026b5b,"def deprecated(message):
""""""
Decorator for deprecating functions and methods.

::

    @deprecated(""'foo' has been deprecated in favour of 'bar'"")
    def foo(x):
        pass
""""""",Return a decorator function for deprecating functions and methods.,"def deprecated(message):
","def deprecated(message):
    """"""
    Decorator for deprecating functions and methods.

    ::

        @deprecated(""'foo' has been deprecated in favour of 'bar'"")
        def foo(x):
            pass
    """"""
    def decorator(func):
        def wrapper(*args, **kwargs):
            print(f""Warning: {message}"")
            return func(*args, **kwargs)
        return wrapper
    return decorator"
62e4fc3c85ea98643089041e,"def _inline_r_setup(code: str) -> str:
""""""
Some behaviour of R cannot be configured via env variables, but can
only be configured via R options once R has started. These are set here.
""""""","Some behaviour of R cannot be configured via env variables, but can
only be configured via R options once R has started. These are set here.","def _inline_r_setup(code: str) -> str:
","def _inline_r_setup(code: str) -> str:
    """"""
    Some behaviour of R cannot be configured via env variables, but can
    only be configured via R options once R has started. These are set here.
    """"""
    import rpy2.robjects as ro

    # Set R options here
    ro.r('options(stringsAsFactors = FALSE)')
    ro.r('options(scipen = 999)')  # Disable scientific notation

    # Execute the provided R code
    ro.r(code)

    return ""R setup complete and code executed."""
62e4fbda85ea986430890405,"def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
""""""
A simplified implementation of xargs.

color: Make a pty if on a platform that supports it
target_concurrency: Target number of partitions to run concurrently
""""""",Simplified Implementation of Xargs in Linux,"def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
","def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
    """"""
    A simplified implementation of xargs.

    color: Make a pty if on a platform that supports it
    target_concurrency: Target number of partitions to run concurrently
    """"""
    import subprocess
    from multiprocessing import Pool

    def run_command(args):
        return subprocess.run(cmd + args, capture_output=True)

    # Split varargs into chunks based on target_concurrency
    chunk_size = max(1, len(varargs) // target_concurrency)
    chunks = [varargs[i:i + chunk_size] for i in range(0, len(varargs), chunk_size)]

    with Pool(processes=target_concurrency) as pool:
        results = pool.map(run_command, chunks)

    # Combine results
    return (sum(result.returncode for result in results), b''.join(result.stdout for result in results))"
62e4fbda85ea986430890403,"def _shuffled(seq: Sequence[str]) -> list[str]:
""""""
Deterministically shuffle
""""""",Shuffle a given seq with the given FIXED_RANDOM_SEED,"def _shuffled(seq: Sequence[str]) -> list[str]:
","import random

def _shuffled(seq: Sequence[str]) -> list[str]:
    """"""
    Deterministically shuffle
    """"""
    random.seed(0)  # Set a seed for reproducibility
    shuffled_seq = list(seq)
    random.shuffle(shuffled_seq)
    return shuffled_seq"
62e4fb6585ea98643089032b,"def parse_version(s: str) -> tuple[int, ...]:
""""""
poor man's version comparison
""""""",Converts a string concatenated by dot to a tuple consisting of integers.,"def parse_version(s: str) -> tuple[int, ...]:
","def parse_version(s: str) -> tuple[int, ...]:
    """"""
    poor man's version comparison
    """"""
    return tuple(int(part) for part in s.split('.'))"
62e4fb4d85ea9864308902e7,"def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
""""""
Fixes for the following issues on windows
- https://bugs.python.org/issue8557
- windows does not parse shebangs

This function also makes deep-path shebangs work just fine
""""""",Complement the full path to exe and return it in its original form,"def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
","def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
    """"""
    Fixes for the following issues on windows
    - https://bugs.python.org/issue8557
    - windows does not parse shebangs

    This function also makes deep-path shebangs work just fine
    """"""
    import os
    import sys

    if sys.platform == ""win32"":
        # Normalize the command for Windows
        normalized_cmd = []
        for part in cmd:
            if part.startswith(""#!""):
                # Handle shebangs
                shebang = part[2:]
                normalized_cmd.append(shebang)
            else:
                # Normalize paths
                normalized_cmd.append(os.path.normpath(part))
        return tuple(normalized_cmd)
    return cmd"
62b8d27a48ba5a41d1c3f4c6,"def cached(cache, key=hashkey, lock=None):
""""""
Decorator to wrap a function with a memoizing callable that saves
results in a cache.
""""""",Returns a decorator function that saves the results in the cache,"def cached(cache, key=hashkey, lock=None):
","def cached(cache, key=hashkey, lock=None):
    """"""
    Decorator to wrap a function with a memoizing callable that saves
    results in a cache.
    """"""
    def decorator(func):
        def wrapper(*args, **kwargs):
            # Create a unique cache key based on the function arguments
            cache_key = key(*args, **kwargs)
            with (lock if lock else dummy_lock):
                if cache_key in cache:
                    return cache[cache_key]
                result = func(*args, **kwargs)
                cache[cache_key] = result
                return result
        return wrapper
    return decorator"
62b8d24048ba5a41d1c3f49f,"def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm with a per-item time-to-live (TTL) value.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm with a per-item time-to-live (TTL) value.","def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
","import time
import functools
from collections import OrderedDict

def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    """"""
    Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Recently Used (LRU)
    algorithm with a per-item time-to-live (TTL) value.
    """"""
    def decorator(func):
        cache = OrderedDict()
        
        @functools.wraps(func)
        def wrapper(*args, **kwargs):
            key = args if not typed else (args, frozenset(kwargs.items()))
            current_time = timer()
            
            # Clean up expired items
            if key in cache:
                value, timestamp = cache[key]
                if current_time - timestamp < ttl:
                    cache.move_to_end(key)
                    return value
                else:
                    del cache[key]
            
            # Call the function and cache the result
            result = func(*args, **kwargs)
            cache[key] = (result, current_time)
            
            # Maintain the cache size
            if len(cache) > maxsize:
                cache.popitem(last=False)
                
            return result
        
        return wrapper
    
    return decorator"
62b8d23b48ba5a41d1c3f49a,"def mru_cache(maxsize=128, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Most Recently Used (MRU)
algorithm.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Most Recently Used (MRU)
algorithm.","def mru_cache(maxsize=128, typed=False):
","from functools import wraps

def mru_cache(maxsize=128, typed=False):
    """"""Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Most Recently Used (MRU)
    algorithm.""""""
    
    cache = {}
    order = []

    @wraps(func)
    def wrapper(func):
        @wraps(func)
        def wrapped(*args, **kwargs):
            key = (args, frozenset(kwargs.items())) if typed else args
            if key in cache:
                order.remove(key)
                order.append(key)
                return cache[key]
            result = func(*args, **kwargs)
            if len(cache) >= maxsize:
                oldest = order.pop(0)
                del cache[oldest]
            cache[key] = result
            order.append(key)
            return result

        return wrapped

    return wrapper"
62b8d23948ba5a41d1c3f498,"def lru_cache(maxsize=128, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm.","def lru_cache(maxsize=128, typed=False):
","from functools import wraps
from collections import OrderedDict

def lru_cache(maxsize=128, typed=False):
    """"""Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Recently Used (LRU)
    algorithm.""""""
    
    def decorator(func):
        cache = OrderedDict()
        
        @wraps(func)
        def wrapper(*args, **kwargs):
            key = args if not typed else (args, frozenset(kwargs.items()))
            if key in cache:
                cache.move_to_end(key)
                return cache[key]
            result = func(*args, **kwargs)
            cache[key] = result
            if len(cache) > maxsize:
                cache.popitem(last=False)
            return result
        
        wrapper.cache_clear = cache.clear
        wrapper.cache_info = lambda: (len(cache), maxsize)
        return wrapper
    
    return decorator"
62b8d23748ba5a41d1c3f496,"def lfu_cache(maxsize=128, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Frequently Used (LFU)
algorithm.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Frequently Used (LFU)
algorithm.","def lfu_cache(maxsize=128, typed=False):
","from collections import defaultdict
from functools import wraps

def lfu_cache(maxsize=128, typed=False):
    """"""
    Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Frequently Used (LFU)
    algorithm.
    """"""
    cache = {}
    frequency = defaultdict(int)
    order = []

    @wraps(func)
    def wrapper(*args, **kwargs):
        key = args if not typed else (args, frozenset(kwargs.items()))
        if key in cache:
            frequency[key] += 1
            return cache[key]
        
        result = func(*args, **kwargs)
        if len(cache) >= maxsize:
            lfu_key = min(order, key=lambda k: frequency[k])
            del cache[lfu_key]
            del frequency[lfu_key]
            order.remove(lfu_key)
        
        cache[key] = result
        frequency[key] += 1
        order.append(key)
        return result

    return wrapper"
62b8d22f48ba5a41d1c3f488,"def popitem(self):
""""""
Remove and return the `(key, value)` pair first inserted.
""""""",Remove the value corresponding to the first inserted key and returns the key and value in tuple format.,"def popitem(self):
","def popitem(self):
    """"""
    Remove and return the `(key, value)` pair first inserted.
    """"""
    if not self:
        raise KeyError(""popitem(): dictionary is empty"")
    
    first_key = next(iter(self))
    value = self[first_key]
    del self[first_key]
    return first_key, value"
62b8d22a48ba5a41d1c3f47e,"def setdefault(self, key, default=None):
""""""
D.setdefault(k[,d]) -> D.get(k,d), also set D[k]=d if k not in D
""""""","If a key exists in the class, the value corresponding to the key is returned. Otherwise, the value corresponding to the key is set to default.","def setdefault(self, key, default=None):
","def setdefault(self, key, default=None):
    """"""
    D.setdefault(k[,d]) -> D.get(k,d), also set D[k]=d if k not in D
    """"""
    if key not in self:
        self[key] = default
    return self[key]"
62b8d22948ba5a41d1c3f47c,"def get(self, key, default=None):
""""""
D.get(k[,d]) -> D[k] if k in D, else d.  d defaults to None.
""""""","If a key exists in the class, the value corresponding to the key is returned. Otherwise, default is returned.","def get(self, key, default=None):
","def get(self, key, default=None):
    """"""
    D.get(k[,d]) -> D[k] if k in D, else d.  d defaults to None.
    """"""
    return self.data[key] if key in self.data else default"
62b8d22548ba5a41d1c3f472,"def cachedmethod(cache, key=hashkey, lock=None):
""""""
Decorator to wrap a class or instance method with a memoizing
callable that saves results in a cache.
""""""",Returns a decorator function that can call a result in the cache.,"def cachedmethod(cache, key=hashkey, lock=None):
","def cachedmethod(cache, key=hashkey, lock=None):
    """"""
    Decorator to wrap a class or instance method with a memoizing
    callable that saves results in a cache.
    """"""
    def decorator(func):
        def wrapper(*args, **kwargs):
            # Create a unique cache key based on the method and its arguments
            cache_key = key(func, *args, **kwargs)
            with (lock if lock else dummy_lock):
                if cache_key in cache:
                    return cache[cache_key]
                result = func(*args, **kwargs)
                cache[cache_key] = result
                return result
        return wrapper
    return decorator

# Dummy lock for cases where no lock is provided
class dummy_lock:
    def __enter__(self):
        pass

    def __exit__(self, exc_type, exc_value, traceback):
        pass"
