id,prompt,summary,code,generated_code
636767691a6d9265ec0181aa,"/** 
 * Return a hash code based on the contents of the specified array. If <code>array</code> is <code>null</code>, this method returns 0.
 * @param array the long array to obtain a hashcode
 * @return the long array's hashcode, which could be 0 if the array is null.
 */

public static int nullSafeHashCode(long[] array)","Compute the hash code of the whole array, by accumulating the multiplication of each element hash code and the  MULTIPLIER.","public static int nullSafeHashCode(long[] array){
  if (array == null) {
    return 0;
  }
  int hash=INITIAL_HASH;
  int arraySize=array.length;
  for (int i=0; i < arraySize; i++) {
    hash=MULTIPLIER * hash + hashCode(array[i]);
  }
  return hash;
}
","import java.util.Arrays;

public class ArrayUtils {

    /**
     * Return a hash code based on the contents of the specified array. If <code>array</code> is <code>null</code>, this method returns 0.
     * @param array the long array to obtain a hashcode
     * @return the long array's hashcode, which could be 0 if the array is null.
     */
    public static int nullSafeHashCode(long[] array) {
        if (array == null) {
            return 0;
        }
        return Arrays.hashCode(array);
    }
}"
636767441a6d9265ec017cc1,"/** 
 * Performs a right node rotation.
 * @param node a node to rotate
 * @return a new parent of the {@code node}
 */

private TreeNode<T> rotateRight(TreeNode<T> node)",Perform a right node rotation on the AVL tree.,"private TreeNode<T> rotateRight(TreeNode<T> node){
  TreeNode<T> left=node.left;
  left.parent=null;
  node.setLeftChild(left.right);
  left.setRightChild(node);
  node.updateHeightAndSubtreeSize();
  left.updateHeightAndSubtreeSize();
  return left;
}
","import java.util.Objects;

public class BinaryTree<T extends Comparable<T>> {

    private class TreeNode<T> {
        T data;
        TreeNode<T> left;
        TreeNode<T> right;
        
        TreeNode(T data) {
            this.data = data;
            this.left = null;
            this.right = null;
        }
    }

    /** 
     * Performs a right node rotation.
     * @param node a node to rotate
     * @return a new parent of the {@code node}
     */
    private TreeNode<T> rotateRight(TreeNode<T> node) {
        if (node == null || node.left == null) {
            return node;
        }
        
        TreeNode<T> newParent = node.left;
        node.left = newParent.right;
        newParent.right = node;
        
        return newParent;
    }
}"
6367667f1a6d9265ec01745c,"/** 
 * Add all the jar files in a dir to the classpath, represented as a Vector of URLs.
 */

@SuppressWarnings(""unchecked"") public static void addToClassPath(Vector<URL> cpV,String dir)",Add all the jar files in the given dir to the classpath. The classpath is represented as a Vector of URLs.,"@SuppressWarnings(""unchecked"") public static void addToClassPath(Vector<URL> cpV,String dir){
  try {
    String cpComp[]=getFilesByExt(dir,"".jar"");
    if (cpComp != null) {
      int jarCount=cpComp.length;
      for (int i=0; i < jarCount; i++) {
        URL url=getURL(dir,cpComp[i]);
        if (url != null)         cpV.addElement(url);
      }
    }
  }
 catch (  Exception ex) {
    logger.debug(""failed to add urls to classpath"",ex);
  }
}
","import java.io.File;
import java.net.URL;
import java.util.Vector;

public class ClassPathUtils {

    /**
     * Add all the jar files in a dir to the classpath, represented as a Vector of URLs.
     */
    @SuppressWarnings(""unchecked"")
    public static void addToClassPath(Vector<URL> cpV, String dir) {
        File directory = new File(dir);
        
        // Check if directory exists and is actually a directory
        if (!directory.exists() || !directory.isDirectory()) {
            return;
        }

        // Get all files in the directory
        File[] files = directory.listFiles();
        if (files == null) {
            return;
        }

        // Loop through files and add jar files to classpath vector
        for (File file : files) {
            if (file.getName().toLowerCase().endsWith("".jar"")) {
                try {
                    URL jarUrl = file.toURI().toURL();
                    if (!cpV.contains(jarUrl)) {
                        cpV.add(jarUrl);
                    }
                } catch (Exception e) {
                    // Skip files that can't be converted to URL
                    continue;
                }
            }
        }
    }
}"
6367677e1a6d9265ec01830f,"/** 
 * Produces a formatted string as specified by the conversion pattern.
 */

public String format(LoggingEvent event)","Format the buffered string with the pattern converter, and return the result.","public String format(LoggingEvent event){
  if (sbuf.capacity() > MAX_CAPACITY) {
    sbuf=new StringBuffer(BUF_SIZE);
  }
 else {
    sbuf.setLength(0);
  }
  PatternConverter c=head;
  while (c != null) {
    c.format(sbuf,event);
    c=c.next;
  }
  return sbuf.toString();
}
","import org.apache.log4j.spi.LoggingEvent;
import org.apache.log4j.Layout;
import java.text.SimpleDateFormat;
import java.util.Date;

public class CustomLayout extends Layout {

    private static final String DEFAULT_PATTERN = ""%d [%t] %-5p %c - %m%n"";
    private final SimpleDateFormat dateFormat = new SimpleDateFormat(""yyyy-MM-dd HH:mm:ss,SSS"");

    public String format(LoggingEvent event) {
        StringBuilder builder = new StringBuilder();
        
        // Add timestamp
        Date timestamp = new Date(event.getTimeStamp());
        builder.append(dateFormat.format(timestamp));
        builder.append("" "");
        
        // Add thread name
        builder.append(""["");
        builder.append(event.getThreadName());
        builder.append(""] "");
        
        // Add log level
        builder.append(String.format(""%-5s"", event.getLevel().toString()));
        builder.append("" "");
        
        // Add logger name
        builder.append(event.getLoggerName());
        builder.append("" - "");
        
        // Add message
        builder.append(event.getRenderedMessage());
        
        // Add new line
        builder.append(System.lineSeparator());
        
        // Add throwable if exists
        String[] throwableInfo = event.getThrowableStrRep();
        if (throwableInfo != null) {
            for (String line : throwableInfo) {
                builder.append(line);
                builder.append(System.lineSeparator());
            }
        }
        
        return builder.toString();
    }

    @Override
    public void activateOptions() {
        // No options to activate
    }

    @Override
    public boolean ignoresThrowable() {
        return false;
    }
}"
636767031a6d9265ec0178dd,"/** 
 * Retrieve the content length of the request.
 * @return The content length of the request.
 * @since 1.3
 */

public long contentLength()","Compute and return the length of the request content header, return the content length if NumberFormatException happens.","public long contentLength(){
  long size;
  try {
    size=Long.parseLong(request.getHeader(FileUpload.CONTENT_LENGTH));
  }
 catch (  NumberFormatException e) {
    size=request.getContentLength();
  }
  return size;
}
","import javax.servlet.http.HttpServletRequest;

public class RequestWrapper {
    private HttpServletRequest request;

    /**
     * Retrieve the content length of the request.
     * @return The content length of the request.
     * @since 1.3
     */
    public long contentLength() {
        long length = request.getContentLengthLong();
        if (length < 0) {
            // If content length header not set, return 0
            return 0L; 
        }
        return length;
    }
}"
636766f11a6d9265ec017658,"/** 
 * Returns the index of the last directory separator character. <p> This method will handle a file in either Unix or Windows format. The position of the last forward or backslash is returned. <p> The output will be the same irrespective of the machine that the code is running on.
 * @param filename  the filename to find the last path separator in, null returns -1
 * @return the index of the last separator character, or -1 if thereis no such character
 */

public static int indexOfLastSeparator(String filename)","Return the index of the last directory separator character, under Unix or Windows.","public static int indexOfLastSeparator(String filename){
  if (filename == null) {
    return -1;
  }
  int lastUnixPos=filename.lastIndexOf(UNIX_SEPARATOR);
  int lastWindowsPos=filename.lastIndexOf(WINDOWS_SEPARATOR);
  return Math.max(lastUnixPos,lastWindowsPos);
}
","import java.io.File;

public class FilenameUtils {
    
    public static int indexOfLastSeparator(String filename) {
        if (filename == null) {
            return -1;
        }
        
        int lastUnixPos = filename.lastIndexOf('/');
        int lastWindowsPos = filename.lastIndexOf('\\');
        
        return Math.max(lastUnixPos, lastWindowsPos);
    }
}"
636767121a6d9265ec017b0a,"/** 
 * Skips bytes until the end of the current line.
 * @param headerPart The headers, which are being parsed.
 * @param end Index of the last byte, which has yet been processed.
 * @return Index of the \r\n sequence, which indicates end of line.
 */

private int parseEndOfLine(String headerPart,int end)",Parse the header part starting from the given end position and return the index of the enter sequence.,"private int parseEndOfLine(String headerPart,int end){
  int index=end;
  for (; ; ) {
    int offset=headerPart.indexOf('\r',index);
    if (offset == -1 || offset + 1 >= headerPart.length()) {
      throw new IllegalStateException(""Expected headers to be terminated by an empty line."");
    }
    if (headerPart.charAt(offset + 1) == '\n') {
      return offset;
    }
    index=offset + 1;
  }
}
","import java.lang.String;

public class HeaderParser {

    /**
     * Skips bytes until the end of the current line.
     * @param headerPart The headers, which are being parsed.
     * @param end Index of the last byte, which has yet been processed.
     * @return Index of the \r\n sequence, which indicates end of line.
     */
    private int parseEndOfLine(String headerPart, int end) {
        int index = end;
        
        // Search for \r\n sequence
        while (index < headerPart.length()) {
            // Check for \r\n sequence
            if (index + 1 < headerPart.length() && 
                headerPart.charAt(index) == '\r' && 
                headerPart.charAt(index + 1) == '\n') {
                return index;
            }
            index++;
        }
        
        // Return original end if no line ending found
        return end;
    }
}"
636766f61a6d9265ec017701,"/** 
 * Finds the last index within a String, handling <code>null</code>. This method uses  {@link String#lastIndexOf(String)}. 
 */

public static int lastIndexOf(String str,String searchStr)","Find the last index of the searchStr in str, and return INDEXNOTFOUND if str is empty.","public static int lastIndexOf(String str,String searchStr){
  if (StringUtils.isEmpty(str)) {
    return StringUtils.INDEX_NOT_FOUND;
  }
  return str.lastIndexOf(searchStr);
}
","package org.apache.commons.lang3;

public class StringUtils {
    /**
     * Finds the last index within a String, handling <code>null</code>. This method uses {@link String#lastIndexOf(String)}.
     *
     * @param str the String to check, may be null
     * @param searchStr the String to find, may be null
     * @return the last index of the search String, -1 if no match or null string input
     */
    public static int lastIndexOf(String str, String searchStr) {
        if (str == null || searchStr == null) {
            return -1;
        }
        return str.lastIndexOf(searchStr);
    }
}"
6367670b1a6d9265ec0179fe,"/** 
 * Writes <code>b.length</code> bytes from the specified byte array to this output stream.
 * @param b The array of bytes to be written.
 * @exception IOException if an error occurs.
 */

@Override public void write(byte b[]) throws IOException ",Write the given byte array b into the output stream that this class represents.,"@Override public void write(byte b[]) throws IOException {
  checkThreshold(b.length);
  getStream().write(b);
  written+=b.length;
}
","import java.io.IOException;
import java.io.OutputStream;

public class ByteArrayOutputStream extends OutputStream {
    private byte[] buf;
    private int count;
    private static final int MAX_ARRAY_SIZE = Integer.MAX_VALUE - 8;

    /**
     * Writes <code>b.length</code> bytes from the specified byte array to this output stream.
     * @param b The array of bytes to be written.
     * @exception IOException if an error occurs.
     */
    @Override
    public void write(byte b[]) throws IOException {
        if (b == null) {
            throw new NullPointerException();
        }
        
        int newcount = count + b.length;
        if (newcount > buf.length) {
            grow(newcount);
        }
        System.arraycopy(b, 0, buf, count, b.length);
        count = newcount;
    }

    private void grow(int minCapacity) {
        int oldCapacity = buf.length;
        int newCapacity = oldCapacity << 1;
        
        if (newCapacity - minCapacity < 0) {
            newCapacity = minCapacity;
        }
        
        if (newCapacity - MAX_ARRAY_SIZE > 0) {
            newCapacity = hugeCapacity(minCapacity);
        }
        
        buf = Arrays.copyOf(buf, newCapacity);
    }

    private static int hugeCapacity(int minCapacity) {
        if (minCapacity < 0) {
            throw new OutOfMemoryError();
        }
        return (minCapacity > MAX_ARRAY_SIZE) ? Integer.MAX_VALUE : MAX_ARRAY_SIZE;
    }
}"
636767df1a6d9265ec01873c,"/** 
 * @return the row id
 */

public String id(String entityId)",Return the id by concatenating the point and the entity id with id connector.,"public String id(String entityId){
  if (entityId == null) {
    return String.valueOf(point);
  }
 else {
    return point + Const.ID_CONNECTOR + entityId;
  }
}
","import java.util.UUID;

public class EntityIdentifier {
    
    /**
     * @return the row id
     */
    public String id(String entityId) {
        if (entityId == null || entityId.trim().isEmpty()) {
            return UUID.randomUUID().toString();
        }
        return entityId.trim();
    }
}"
636766f91a6d9265ec01777f,"/** 
 * <p>Converts a Boolean to a boolean handling <code>null</code> by returning <code>false</code>.</p> <pre> BooleanUtils.toBoolean(Boolean.TRUE)  = true BooleanUtils.toBoolean(Boolean.FALSE) = false BooleanUtils.toBoolean(null)          = false </pre>
 * @param bool  the boolean to convert
 * @return <code>true</code> or <code>false</code>, <code>null</code> returns <code>false</code>
 */

public static boolean toBoolean(Boolean bool)",Convert a Boolean to a boolean handling null by returning false.,"public static boolean toBoolean(Boolean bool){
  if (bool == null) {
    return false;
  }
  return bool.booleanValue() ? true : false;
}
","package org.apache.commons.lang3;

public class BooleanUtils {
    /**
     * <p>Converts a Boolean to a boolean handling <code>null</code> by returning <code>false</code>.</p>
     *
     * <pre>
     * BooleanUtils.toBoolean(Boolean.TRUE)  = true
     * BooleanUtils.toBoolean(Boolean.FALSE) = false
     * BooleanUtils.toBoolean(null)          = false
     * </pre>
     *
     * @param bool  the boolean to convert
     * @return <code>true</code> or <code>false</code>, <code>null</code> returns <code>false</code>
     */
    public static boolean toBoolean(Boolean bool) {
        return bool != null && bool.booleanValue();
    }
}"
6367675f1a6d9265ec0180d3,"/** 
 * Computes an identity automorphism (i.e. a self-mapping of a graph in which each vertex also maps to itself).
 * @param graph the input graph
 * @param < V > the graph vertex type
 * @param < E > the graph edge type
 * @return a mapping from graph to graph
 */

public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph)",Compute and return an identity automorphism for the given graph.,"public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph){
  Map<V,V> fMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  Map<V,V> bMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  for (  V v : graph.vertexSet()) {
    fMap.put(v,v);
    bMap.put(v,v);
  }
  return new IsomorphicGraphMapping<>(fMap,bMap,graph,graph);
}
","import org.jgrapht.Graph;
import org.jgrapht.GraphMapping;
import org.jgrapht.graph.AsGraphUnion;
import org.jgrapht.alg.isomorphism.IsomorphicGraphMapping;

public class GraphUtils {

    /**
     * Computes an identity automorphism (i.e. a self-mapping of a graph in which each vertex also maps to itself).
     * @param graph the input graph
     * @param <V> the graph vertex type
     * @param <E> the graph edge type
     * @return a mapping from graph to graph
     */
    public static <V,E> IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph) {
        return new IsomorphicGraphMapping<V,E>(
            graph, // graph1 
            graph, // graph2 (same as graph1 for identity mapping)
            v -> v, // vertex correspondence function (identity)
            e -> e  // edge correspondence function (identity)
        );
    }
}"
636766fe1a6d9265ec017833,"/** 
 * Schedules a file to be deleted when JVM exits. If file is directory delete it and all sub-directories.
 * @param file  file or directory to delete, must not be {@code null}
 * @throws NullPointerException if the file is {@code null}
 * @throws IOException in case deletion is unsuccessful
 */

public static void forceDeleteOnExit(File file) throws IOException ",Delete the file or the whole directory when exiting.,"public static void forceDeleteOnExit(File file) throws IOException {
  if (file.isDirectory()) {
    deleteDirectoryOnExit(file);
  }
 else {
    file.deleteOnExit();
  }
}
","import java.io.File;
import java.io.IOException;

public class FileUtils {

    /**
     * Schedules a file to be deleted when JVM exits. If file is directory delete it and all sub-directories.
     * @param file  file or directory to delete, must not be {@code null}
     * @throws NullPointerException if the file is {@code null}
     * @throws IOException in case deletion is unsuccessful
     */
    public static void forceDeleteOnExit(File file) throws IOException {
        if (file == null) {
            throw new NullPointerException(""File must not be null"");
        }

        if (file.isDirectory()) {
            // Delete contents of directory first
            File[] files = file.listFiles();
            if (files != null) {
                for (File f : files) {
                    forceDeleteOnExit(f);
                }
            }
        }
        
        file.deleteOnExit();
    }
}"
