id,prompt,summary,code,generated_code
62b8bbbfe0d34b282c181210,"def append_text_to_file(file_name, text_buffer, encoding, overwrite=False):
""""""
Write to the specified filename, the provided binary buffer
Create the file if required.
:param file_name:  File name.
:type file_name: str
:param text_buffer: Text buffer to write.
:type text_buffer: str
:param encoding: The encoding to use.
:type encoding: str
:param overwrite: If true, file is overwritten.
:type overwrite: bool
:return: The number of bytes written or lt 0 if error.
:rtype int
""""""",Writes the data in the text buffer to a file,"def append_text_to_file(file_name, text_buffer, encoding, overwrite=False):
",
62b8bbbfe0d34b282c18120f,"def file_to_textbuffer(file_name, encoding):
""""""
Load a file toward a text buffer (UTF-8), using the specify encoding while reading.
CAUTION : This will read the whole file IN MEMORY.
:param file_name: File name.
:type file_name: str
:param encoding: Encoding to use.
:type encoding: str
:return: A text buffer or None in case of error.
:rtype str
""""""",Load a file toward a text buffer,"def file_to_textbuffer(file_name, encoding):
",
62b8bbbce0d34b282c18120d,"def is_file_exist(file_name):
""""""
Check if file name exist.
:param file_name: File name.
:type file_name: str
:return: Return true (exist), false (do not exist, or invalid file name)
:rtype bool
""""""",Check whether file_name is an existing file.,"def is_file_exist(file_name):
",
62b8b99de0d34b282c1811f8,"def _reset_logging(cls):
""""""
Reset
""""""",Reset the logging system,"def _reset_logging(cls):
",
62b8b59feb7e40a82d2d1291,"def _getTargetClass(self):
""""""
Define this to return the implementation in use,
without the 'Py' or 'Fallback' suffix.
""""""","Define this to return the implementation in use,
without the 'Py' or 'Fallback' suffix.","def _getTargetClass(self):
",
62b8b590eb7e40a82d2d1275,"def _legacy_mergeOrderings(orderings):
""""""
Merge multiple orderings so that within-ordering order is preserved

Orderings are constrained in such a way that if an object appears
in two or more orderings, then the suffix that begins with the
object must be in both orderings.

For example:

>>> _mergeOrderings([
... ['x', 'y', 'z'],
... ['q', 'z'],
... [1, 3, 5],
... ['z']
... ])
['x', 'y', 'q', 1, 3, 5, 'z']
""""""",Combine multiple lists in the sequence of occurrence into a list with no duplicate elements.,"def _legacy_mergeOrderings(orderings):
",
62b8b58deb7e40a82d2d1269,"def directlyProvidedBy(object): # pylint:disable=redefined-builtin
    """"""Return the interfaces directly provided by the given object

    The value returned is an `~zope.interface.interfaces.IDeclaration`.
    provides = getattr(object, ""__provides__"", None)
    if (
            provides is None # no spec
            # We might have gotten the implements spec, as an
            # optimization. If so, it's like having only one base, that we
            # lop off to exclude class-supplied declarations:

Return the interfaces directly provided by the given object

The value returned is an `~zope.interface.interfaces.IDeclaration`.
""""""","Return the interfaces directly provided by the given object

The value returned is an `~zope.interface.interfaces.IDeclaration`.","def directlyProvidedBy(object): # pylint:disable=redefined-builtin
    """"""Return the interfaces directly provided by the given object

    The value returned is an `~zope.interface.interfaces.IDeclaration`.
    """"""
    provides = getattr(object, ""__provides__"", None)
    if (
            provides is None # no spec
            # We might have gotten the implements spec, as an
            # optimization. If so, it's like having only one base, that we
            # lop off to exclude class-supplied declarations:
",
62b8b559eb7e40a82d2d11f8,"def minimalBases(classes):
""""""
Reduce a list of base classes to its ordered minimum equivalent
""""""",Returns all classes without subclasses as a list.,"def minimalBases(classes):
",
62b8b4b9eb7e40a82d2d1134,"def namesAndDescriptions(self, all=False): # pylint:disable=redefined-builtin
        """"""Return attribute names and descriptions defined by interface.
        if not all:

Return attribute names and descriptions defined by interface.
""""""",Returns the name and description of the current class attribute.,"def namesAndDescriptions(self, all=False): # pylint:disable=redefined-builtin
        """"""Return attribute names and descriptions defined by interface.""""""
        if not all:
",
62b8b416eb7e40a82d2d1129,"def names(self, all=False): # pylint:disable=redefined-builtin
        """"""Return the attribute names defined by the interface.
        if not all:

Return the attribute names defined by the interface.
""""""",Return the attribute names of current class.,"def names(self, all=False): # pylint:disable=redefined-builtin
        """"""Return the attribute names defined by the interface.""""""
        if not all:
",
62b8b3d6eb7e40a82d2d111c,"def _normalizeargs(sequence, output=None):
""""""
Normalize declaration arguments

Normalization arguments might contain Declarions, tuples, or single
interfaces.

Anything but individial interfaces or implements specs will be expanded.
""""""","Normalize declaration arguments

Normalization arguments might contain Declarions, tuples, or single
interfaces.

Anything but individial interfaces or implements specs will be expanded.","def _normalizeargs(sequence, output=None):
",
62b8b3d5eb7e40a82d2d1110,"def _c_optimizations_available():
""""""
Return the C optimization module, if available, otherwise
a false value.

If the optimizations are required but not available, this
raises the ImportError.

This does not say whether they should be used or not.
""""""","If available, return the C optimization module, otherwise a false value.","def _c_optimizations_available():
",
62b8b3d4eb7e40a82d2d110f,"def _should_attempt_c_optimizations():
""""""
Return a true value if we should attempt to use the C optimizations.

This takes into account whether we're on PyPy and the value of the
``PURE_PYTHON`` environment variable, as defined in `_use_c_impl`.
""""""",Return a true value if we use the C optimizations.,"def _should_attempt_c_optimizations():
",
62b8b3d4eb7e40a82d2d110e,"def _c_optimizations_ignored():
""""""
The opposite of `_c_optimizations_required`.
""""""","Return True if get ""PURE_PYTHON"" environ is not none and not 0, else return False","def _c_optimizations_ignored():
",
62b8b3d4eb7e40a82d2d110d,"def _c_optimizations_required():
""""""
Return a true value if the C optimizations are required.

This uses the ``PURE_PYTHON`` variable as documented in `_use_c_impl`.
""""""",Return a true value if the C optimizations are required.,"def _c_optimizations_required():
",
62b87b989a0c4fa8b80b35ee,"def reset(self):
""""""
Reset the histogram.

Current context is reset to an empty dict.
Bins are reinitialized with the *initial_value*
or with *make_bins()* (depending on the initialization).
""""""","Current context is reset to an empty dict, bins of the class are reinitialized with the *initial_value* or with *make_bins()*.","def reset(self):
",
62b87b859a0c4fa8b80b35d7,"def to_csv(self, separator="","", header=None):
""""""
.. deprecated:: 0.5 in Lena 0.5 to_csv is not used.
      Iterables are converted to tables.

Convert graph's points to CSV.

*separator* delimits values, the default is comma.

*header*, if not ``None``, is the first string of the output
(new line is added automatically).

Since a graph can be multidimensional,
for each point first its coordinate is converted to string
(separated by *separator*), then each part of its value.

To convert :class:`Graph` to CSV inside a Lena sequence,
use :class:`lena.output.ToCSV`.
""""""",".. deprecated:: 0.5 in Lena 0.5 to_csv is not used.
      Iterables are converted to tables.

Convert graph's points to CSV.

*separator* delimits values, the default is comma.

*header*, if not ``None``, is the first string of the output
(new line is added automatically).

Since a graph can be multidimensional,
for each point first its coordinate is converted to string
(separated by *separator*), then each part of its value.

To convert :class:`Graph` to CSV inside a Lena sequence,
use :class:`lena.output.ToCSV`.","def to_csv(self, separator="","", header=None):
",
62b87b839a0c4fa8b80b35cb,"def _get_err_indices(self, coord_name):
""""""
Get error indices corresponding to a coordinate.
""""""",Find all error indexes corresponding to coord_name.,"def _get_err_indices(self, coord_name):
",
62b87b7e9a0c4fa8b80b35bc,"def _update_context(self, context):
""""""
Update *context* with the properties of this graph.

*context.error* is appended with indices of errors.
Example subcontext for a graph with fields ""E,t,error_E_low"":
{""error"": {""x_low"": {""index"": 2}}}.
Note that error names are called ""x"", ""y"" and ""z""
(this corresponds to first three coordinates,
if they are present), which allows to simplify plotting.
Existing values are not removed
from *context.value* and its subcontexts.

Called on ""destruction"" of the graph (for example,
in :class:`.ToCSV`). By destruction we mean conversion
to another structure (like text) in the flow.
The graph object is not really destroyed in this process.
""""""","Update *context* with the properties of this graph.

*context.error* is appended with indices of errors.
Example subcontext for a graph with fields ""E,t,error_E_low"":
{""error"": {""x_low"": {""index"": 2}}}.
Note that error names are called ""x"", ""y"" and ""z""
(this corresponds to first three coordinates,
if they are present), which allows to simplify plotting.
Existing values are not removed
from *context.value* and its subcontexts.

Called on ""destruction"" of the graph (for example,
in :class:`.ToCSV`). By destruction we mean conversion
to another structure (like text) in the flow.
The graph object is not really destroyed in this process.","def _update_context(self, context):
",
62b87b4f9a0c4fa8b80b3580,"def integral(bins, edges):
""""""
Compute integral (scale for a histogram).

*bins* contain values, and *edges* form the mesh
for the integration.
Their format is defined in :class:`.histogram` description.
""""""",Calculate the area of the overall graph.,"def integral(bins, edges):
",
62b87b199a0c4fa8b80b354e,"def is_fill_request_seq(seq):
""""""
Test whether *seq* can be converted to a FillRequestSeq.

True only if it is a FillRequest element
or contains at least one such,
and it is not a Source sequence.
""""""",Check whether seq can be converted to FillRequestSeq and bool is returned.,"def is_fill_request_seq(seq):
",
62b87b099a0c4fa8b80b3538,"def is_fill_request_el(obj):
""""""
Object contains executable methods 'fill' and 'request'.
""""""",Check whether the obj class has the fill and request attributes.,"def is_fill_request_el(obj):
",
62b87af99a0c4fa8b80b3524,"def is_run_el(obj):
""""""
Object contains executable method 'run'.
""""""",Check whether the obj class has the run method.,"def is_run_el(obj):
",
62b87af69a0c4fa8b80b351a,"def is_fill_compute_el(obj):
""""""
Object contains executable methods 'fill' and 'compute'.
""""""",Check whether the obj class has the fill and compute methods.,"def is_fill_compute_el(obj):
",
62b87af19a0c4fa8b80b34f7,"def difference(d1, d2, level=-1):
""""""
Return a dictionary with items from *d1* not contained in *d2*.

*level* sets the maximum depth of recursion. For infinite recursion,
set that to -1. For level 1,
if a key is present both in *d1* and *d2* but has different values,
it is included into the difference.
See :func:`intersection` for more details.

*d1* and *d2* remain unchanged. However, *d1* or some of its
subdictionaries may be returned directly.
Make a deep copy of the result when appropriate.

.. versionadded:: 0.5
   add keyword argument *level*.
""""""",Return a dictionary with items from d1 not contained in d2.,"def difference(d1, d2, level=-1):
",
62b87af09a0c4fa8b80b34f1,"def fill(self, coord, weight=1):
""""""
Fill histogram at *coord* with the given *weight*.

Coordinates outside the histogram edges are ignored.
""""""","Fill histogram at *coord* with the given *weight*.

Coordinates outside the histogram edges are ignored.","def fill(self, coord, weight=1):
",
62b86aa3b4d922cb0e688d36,"def _validate_labels(labels):
""""""
Check that keys and values in the given labels match against their corresponding
regular expressions.

Args:
    labels (dict): the different labels to validate.

Raises:
    ValidationError: if any of the keys and labels does not match their respective
        regular expression. The error contains as message the list of all errors
        which occurred in the labels. Each element of the list is a dictionary with
        one key-value pair:
        - key: the label key or label value for which an error occurred as string.
        - value: the error message.

        .. code:: python

            # Example:
            labels = {
                ""key1"": ""valid"",
                ""key2"": [""invalid""],
                ""$$"": ""invalid"",
                True: True,
            }
            try:
                _validate_labels(labels)
            except ValidationError as err:
                assert err.messages == [
                    {""['invalid']"": 'expected string or bytes-like object'},
                    {'$$': ""Label key '$$' does not match the regex [...]""},
                    {'True': 'expected string or bytes-like object'},
                    {'True': 'expected string or bytes-like object'},
                ]
""""""",Check that keys and values in the given labels by validate_key() and validate_value().,"def _validate_labels(labels):
",
62b86a9eb4d922cb0e688d25,"def _get_resource_name_regex():
""""""
Build or return the regular expressions that are used to validate
the name of the Krake resources.

Returns:
    (re.Pattern): the compiled regular expressions, to validate
    the resource name.
""""""",Return the regular expressions that are used to validate the name of the Krake resources,"def _get_resource_name_regex():
",
62b86a4fb4d922cb0e688cf8,"def validate_value(value):
""""""
Validate the given value against the corresponding regular expression.

Args:
    value: the string to validate

Raises:
    ValidationError: if the given value is not conform to the regular expression.
""""""
",Validate the given value against the corresponding regular expression.,"def validate_value(value):
",
62b86a4fb4d922cb0e688cf7,"def validate_key(key):
""""""
Validate the given key against the corresponding regular expression.

Args:
    key: the string to validate

Raises:
    ValidationError: if the given key is not conform to the regular expression.
""""""",Validate the given key against the corresponding regular expression.,"def validate_key(key):
",
62b86a01b4d922cb0e688ccc,"def generate_default_observer_schema_dict(manifest_dict, first_level=False):
""""""
Together with :func:``generate_default_observer_schema_list``, this function is
called recursively to generate part of a default ``observer_schema`` from part of a
Kubernetes resource, defined respectively by ``manifest_dict`` or ``manifest_list``.

Args:
    manifest_dict (dict): Partial Kubernetes resources
    first_level (bool, optional): If True, indicates that the dictionary represents
        the whole observer schema of a Kubernetes resource

Returns:
    dict: Generated partial observer_schema

This function creates a new dictionary from ``manifest_dict`` and replaces all
non-list and non-dict values by ``None``.

In case of ``first_level`` dictionary (i.e. complete ``observer_schema`` for a
resource), the values of the identifying fields are copied from the manifest file.
""""""",The values corresponding to different keys in the new dict are generated based on the value type (such as dict and list) in the manifest_dict file. Then new dictionary is returned.,"def generate_default_observer_schema_dict(manifest_dict, first_level=False):
",
62b869ebb4d922cb0e688cc6,"def update_last_applied_manifest_list_from_resp(
    last_applied_manifest, observer_schema, response
):
""""""
Together with :func:``update_last_applied_manifest_dict_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (list): partial ``last_applied_manifest`` being
        updated
    observer_schema (list): partial ``observer_schema``
    response (list): partial response from the Kubernetes API.

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present
""""""","Together with :func:``update_last_applied_manifest_dict_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (list): partial ``last_applied_manifest`` being
        updated
    observer_schema (list): partial ``observer_schema``
    response (list): partial response from the Kubernetes API.

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present","def update_last_applied_manifest_list_from_resp(
    last_applied_manifest, observer_schema, response
):
",
62b869eab4d922cb0e688cc5,"def update_last_applied_manifest_dict_from_resp(
    last_applied_manifest, observer_schema, response
):
""""""
Together with :func:``update_last_applied_manifest_list_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (dict): partial ``last_applied_manifest`` being
        updated
    observer_schema (dict): partial ``observer_schema``
    response (dict): partial response from the Kubernetes API.

Raises:
    KeyError: If the observed field is not present in the Kubernetes response

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present
""""""","Together with :func:``update_last_applied_manifest_list_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (dict): partial ``last_applied_manifest`` being
        updated
    observer_schema (dict): partial ``observer_schema``
    response (dict): partial response from the Kubernetes API.

Raises:
    KeyError: If the observed field is not present in the Kubernetes response

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present","def update_last_applied_manifest_dict_from_resp(
    last_applied_manifest, observer_schema, response
):
",
62b869eab4d922cb0e688cbf,"def generate_default_observer_schema(app):
""""""
Generate the default observer schema for each Kubernetes resource present in
``spec.manifest`` for which a custom observer schema hasn't been specified.

Args:
    app (krake.data.kubernetes.Application): The application for which to generate a
        default observer schema
""""""",Generate the default observer schema for each Kubernetes resource present in ``spec.manifest`` for which a custom observer schema hasn't been specified.,"def generate_default_observer_schema(app):
",
