id,prompt,summary,code,generated_code
62e6087bd76274f8a4026bfa,"def pop_u16(self):
""""""
Remove the last two bytes of data, returning them as a big-endian
16-bit unsigned integer.
""""""",Remove the last two elements in self.data and return,"def pop_u16(self):
","def pop_u16(self):
    """"""
    Remove the last two bytes of data, returning them as a big-endian
    16-bit unsigned integer.
    """"""
    if len(self.data) < 2:
        raise ValueError(""Not enough data to pop a 16-bit unsigned integer."")
    value = (self.data[-2] << 8) | self.data[-1]
    self.data = self.data[:-2]
    return value"
62e6087ad76274f8a4026bf2,"def discard(self, n=-1, qid=-1, dehydration_hooks=None,
                hydration_hooks=None, **handlers):
""""""
Appends a DISCARD message to the output queue.

:param n: number of records to discard, default = -1 (ALL)
:param qid: query ID to discard for, default = -1 (last query)
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object
""""""","Appends a DISCARD message to the output queue.

:param n: number of records to discard, default = -1 (ALL)
:param qid: query ID to discard for, default = -1 (last query)
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object","def discard(self, n=-1, qid=-1, dehydration_hooks=None,
                hydration_hooks=None, **handlers):
","def discard(self, n=-1, qid=-1, dehydration_hooks=None,
            hydration_hooks=None, **handlers):
    """"""
    Appends a DISCARD message to the output queue.

    :param n: number of records to discard, default = -1 (ALL)
    :param qid: query ID to discard for, default = -1 (last query)
    :param dehydration_hooks:
        Hooks to dehydrate types (dict from type (class) to dehydration
        function). Dehydration functions receive the value and returns an
        object of type understood by packstream.
    :param hydration_hooks:
        Hooks to hydrate types (mapping from type (class) to
        dehydration function). Dehydration functions receive the value of
        type understood by packstream and are free to return anything.
    :param handlers: handler functions passed into the returned Response object
    """"""
    # Create the DISCARD message
    discard_message = {
        ""type"": ""DISCARD"",
        ""n"": n,
        ""qid"": qid,
        ""dehydration_hooks"": dehydration_hooks if dehydration_hooks else {},
        ""hydration_hooks"": hydration_hooks if hydration_hooks else {},
        ""handlers"": handlers
    }
    
    # Append the DISCARD message to the output queue
    self.output_queue.append(discard_message)
    
    # Return a Response object with the provided handlers
    return Response(handlers=handlers)"
62e60879d76274f8a4026bec,"def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
              db=None, imp_user=None, dehydration_hooks=None,
              hydration_hooks=None, **handlers):
""""""
Appends a BEGIN message to the output queue.

:param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
:param bookmarks: iterable of bookmark values after which this transaction should begin
:param metadata: custom metadata dictionary to attach to the transaction
:param timeout: timeout for transaction execution (seconds)
:param db: name of the database against which to begin the transaction
    Requires Bolt 4.0+.
:param imp_user: the user to impersonate
    Requires Bolt 4.4+
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object
:return: Response object
""""""","Appends a BEGIN message to the output queue.

:param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
:param bookmarks: iterable of bookmark values after which this transaction should begin
:param metadata: custom metadata dictionary to attach to the transaction
:param timeout: timeout for transaction execution (seconds)
:param db: name of the database against which to begin the transaction
    Requires Bolt 4.0+.
:param imp_user: the user to impersonate
    Requires Bolt 4.4+
:param dehydration_hooks:
    Hooks to dehydrate types (dict from type (class) to dehydration
    function). Dehydration functions receive the value and returns an
    object of type understood by packstream.
:param hydration_hooks:
    Hooks to hydrate types (mapping from type (class) to
    dehydration function). Dehydration functions receive the value of
    type understood by packstream and are free to return anything.
:param handlers: handler functions passed into the returned Response object
:return: Response object","def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
              db=None, imp_user=None, dehydration_hooks=None,
              hydration_hooks=None, **handlers):
","def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
          db=None, imp_user=None, dehydration_hooks=None,
          hydration_hooks=None, **handlers):
    """"""
    Appends a BEGIN message to the output queue.

    :param mode: access mode for routing - ""READ"" or ""WRITE"" (default)
    :param bookmarks: iterable of bookmark values after which this transaction should begin
    :param metadata: custom metadata dictionary to attach to the transaction
    :param timeout: timeout for transaction execution (seconds)
    :param db: name of the database against which to begin the transaction
        Requires Bolt 4.0+.
    :param imp_user: the user to impersonate
        Requires Bolt 4.4+
    :param dehydration_hooks:
        Hooks to dehydrate types (dict from type (class) to dehydration
        function). Dehydration functions receive the value and returns an
        object of type understood by packstream.
    :param hydration_hooks:
        Hooks to hydrate types (mapping from type (class) to
        dehydration function). Dehydration functions receive the value of
        type understood by packstream and are free to return anything.
    :param handlers: handler functions passed into the returned Response object
    :return: Response object
    """"""
    # Construct the BEGIN message
    begin_message = {
        ""mode"": mode,
        ""bookmarks"": bookmarks,
        ""metadata"": metadata,
        ""timeout"": timeout,
        ""db"": db,
        ""imp_user"": imp_user,
        ""dehydration_hooks"": dehydration_hooks,
        ""hydration_hooks"": hydration_hooks,
        **handlers
    }

    # Append the BEGIN message to the output queue
    self.output_queue.append(begin_message)

    # Return a Response object with the provided handlers
    return Response(handlers=handlers)"
62e60723d76274f8a4026b75,"def round_half_to_even(n):
""""""
>>> round_half_to_even(3)
    3
    >>> round_half_to_even(3.2)
    3
    >>> round_half_to_even(3.5)
    4
    >>> round_half_to_even(3.7)
    4
    >>> round_half_to_even(4)
    4
    >>> round_half_to_even(4.2)
    4
    >>> round_half_to_even(4.5)
    4
    >>> round_half_to_even(4.7)
    5

:param n:
:return:
""""""",Round a floating-point number,"def round_half_to_even(n):
","def round_half_to_even(n):
    """"""
    Rounds a number to the nearest integer, with ties (i.e., 0.5) rounded to the nearest even integer.

    :param n: The number to round.
    :return: The rounded integer.
    """"""
    integer_part = int(n)
    fractional_part = n - integer_part
    
    if fractional_part < 0.5:
        return integer_part
    elif fractional_part > 0.5:
        return integer_part + 1
    else:
        # If the fractional part is exactly 0.5, round to the nearest even integer
        if integer_part % 2 == 0:
            return integer_part
        else:
            return integer_part + 1"
62e60707d76274f8a4026b69,"def point_type(name, fields, srid_map):
""""""
Dynamically create a Point subclass.
""""""",Dynamically Generating Point Class,"def point_type(name, fields, srid_map):
","def point_type(name, fields, srid_map):
    """"""
    Dynamically create a Point subclass.

    Args:
        name (str): The name of the new Point subclass.
        fields (dict): A dictionary of field names and their types.
        srid_map (dict): A dictionary mapping SRID values to coordinate reference systems.

    Returns:
        type: A new Point subclass with the specified fields and SRID mapping.
    """"""
    class Point:
        def __init__(self, **kwargs):
            for field, value in kwargs.items():
                setattr(self, field, value)
            self.srid = srid_map.get(kwargs.get('srid', None))

        def __repr__(self):
            fields_str = ', '.join(f""{field}={getattr(self, field)}"" for field in fields)
            return f""{name}({fields_str}, srid={self.srid})""

    Point.__name__ = name
    return Point"
62e5dc9ed76274f8a4026b5b,"def deprecated(message):
""""""
Decorator for deprecating functions and methods.

::

    @deprecated(""'foo' has been deprecated in favour of 'bar'"")
    def foo(x):
        pass
""""""",Return a decorator function for deprecating functions and methods.,"def deprecated(message):
","import functools
import warnings

def deprecated(message):
    """"""
    Decorator for deprecating functions and methods.

    ::

        @deprecated(""'foo' has been deprecated in favour of 'bar'"")
        def foo(x):
            pass
    """"""
    def decorator(func):
        @functools.wraps(func)
        def wrapper(*args, **kwargs):
            warnings.warn(message, DeprecationWarning, stacklevel=2)
            return func(*args, **kwargs)
        return wrapper
    return decorator"
62e4fc3c85ea98643089041e,"def _inline_r_setup(code: str) -> str:
""""""
Some behaviour of R cannot be configured via env variables, but can
only be configured via R options once R has started. These are set here.
""""""","Some behaviour of R cannot be configured via env variables, but can
only be configured via R options once R has started. These are set here.","def _inline_r_setup(code: str) -> str:
","def _inline_r_setup(code: str) -> str:
    """"""
    Some behaviour of R cannot be configured via env variables, but can
    only be configured via R options once R has started. These are set here.
    """"""
    setup_code = """"""
    options(
        repos = c(CRAN = ""https://cloud.r-project.org""),
        warn = 1,
        stringsAsFactors = FALSE
    )
    """"""
    return setup_code + code"
62e4fbda85ea986430890405,"def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
""""""
A simplified implementation of xargs.

color: Make a pty if on a platform that supports it
target_concurrency: Target number of partitions to run concurrently
""""""",Simplified Implementation of Xargs in Linux,"def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
","import subprocess
import sys
import os
from typing import Sequence, Any

def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
    """"""
    A simplified implementation of xargs.

    color: Make a pty if on a platform that supports it
    target_concurrency: Target number of partitions to run concurrently
    """"""
    if color and sys.platform != ""win32"":
        import pty
        master, slave = pty.openpty()
        kwargs['stdout'] = slave
        kwargs['stderr'] = slave

    # Split varargs into chunks based on target_concurrency
    chunk_size = (len(varargs) + target_concurrency - 1) // target_concurrency
    chunks = [varargs[i:i + chunk_size] for i in range(0, len(varargs), chunk_size)]

    results = []
    for chunk in chunks:
        full_cmd = list(cmd) + list(chunk)
        try:
            if color and sys.platform != ""win32"":
                process = subprocess.Popen(full_cmd, **kwargs)
                os.close(slave)
                output, _ = process.communicate()
                return_code = process.returncode
            else:
                process = subprocess.Popen(full_cmd, stdout=subprocess.PIPE, stderr=subprocess.PIPE, **kwargs)
                output, _ = process.communicate()
                return_code = process.returncode
            results.append((return_code, output))
        except subprocess.CalledProcessError as e:
            results.append((e.returncode, e.output))

    # Aggregate results
    final_return_code = max(rc for rc, _ in results)
    final_output = b''.join(output for _, output in results)

    return (final_return_code, final_output)"
62e4fbda85ea986430890403,"def _shuffled(seq: Sequence[str]) -> list[str]:
""""""
Deterministically shuffle
""""""",Shuffle a given seq with the given FIXED_RANDOM_SEED,"def _shuffled(seq: Sequence[str]) -> list[str]:
","import random

def _shuffled(seq: Sequence[str]) -> list[str]:
    """"""
    Deterministically shuffle the input sequence of strings.
    The shuffle is deterministic because the random seed is fixed.
    """"""
    random.seed(42)  # Fixed seed for deterministic shuffling
    shuffled_seq = list(seq)  # Create a mutable copy of the sequence
    random.shuffle(shuffled_seq)  # Shuffle the sequence in-place
    return shuffled_seq"
62e4fb6585ea98643089032b,"def parse_version(s: str) -> tuple[int, ...]:
""""""
poor man's version comparison
""""""",Converts a string concatenated by dot to a tuple consisting of integers.,"def parse_version(s: str) -> tuple[int, ...]:
","def parse_version(s: str) -> tuple[int, ...]:
    """"""
    poor man's version comparison
    """"""
    return tuple(map(int, s.split('.')))"
62e4fb4d85ea9864308902e7,"def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
""""""
Fixes for the following issues on windows
- https://bugs.python.org/issue8557
- windows does not parse shebangs

This function also makes deep-path shebangs work just fine
""""""",Complement the full path to exe and return it in its original form,"def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
","import os
import sys

def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
    """"""
    Fixes for the following issues on windows
    - https://bugs.python.org/issue8557
    - windows does not parse shebangs

    This function also makes deep-path shebangs work just fine
    """"""
    if not cmd:
        return cmd

    # Handle shebang on Windows
    if os.name == 'nt':
        first_arg = cmd[0]
        if first_arg.startswith('#!'):
            # Extract the interpreter path from the shebang
            interpreter = first_arg[2:].strip()
            # Normalize the interpreter path
            interpreter = os.path.normpath(interpreter)
            # Replace the shebang with the interpreter path
            cmd = (interpreter,) + cmd[1:]

    # Handle deep-path shebangs
    if os.name == 'nt':
        first_arg = cmd[0]
        if os.path.exists(first_arg):
            # If the first argument is a file, try to read the shebang
            with open(first_arg, 'r') as f:
                first_line = f.readline().strip()
                if first_line.startswith('#!'):
                    interpreter = first_line[2:].strip()
                    interpreter = os.path.normpath(interpreter)
                    cmd = (interpreter,) + cmd

    return cmd"
62b8d27a48ba5a41d1c3f4c6,"def cached(cache, key=hashkey, lock=None):
""""""
Decorator to wrap a function with a memoizing callable that saves
results in a cache.
""""""",Returns a decorator function that saves the results in the cache,"def cached(cache, key=hashkey, lock=None):
","def cached(cache, key=hashkey, lock=None):
    """"""
    Decorator to wrap a function with a memoizing callable that saves
    results in a cache.
    """"""
    def decorator(func):
        def wrapper(*args, **kwargs):
            cache_key = key(*args, **kwargs)
            if cache_key in cache:
                return cache[cache_key]
            if lock:
                with lock:
                    if cache_key in cache:
                        return cache[cache_key]
                    result = func(*args, **kwargs)
                    cache[cache_key] = result
                    return result
            else:
                result = func(*args, **kwargs)
                cache[cache_key] = result
                return result
        return wrapper
    return decorator"
62b8d24048ba5a41d1c3f49f,"def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm with a per-item time-to-live (TTL) value.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm with a per-item time-to-live (TTL) value.","def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
","import time
from functools import wraps, lru_cache

def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    """"""
    Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Recently Used (LRU)
    algorithm with a per-item time-to-live (TTL) value.
    """"""
    def decorator(func):
        cache = {}

        @wraps(func)
        def wrapped(*args, **kwargs):
            key = args + tuple(sorted(kwargs.items())) if typed else args + tuple(sorted(kwargs.items()))
            current_time = timer()
            if key in cache:
                result, timestamp = cache[key]
                if current_time - timestamp < ttl:
                    return result
            result = func(*args, **kwargs)
            cache[key] = (result, current_time)
            if len(cache) > maxsize:
                oldest_key = min(cache.keys(), key=lambda k: cache[k][1])
                del cache[oldest_key]
            return result

        return wrapped

    return decorator"
62b8d23b48ba5a41d1c3f49a,"def mru_cache(maxsize=128, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Most Recently Used (MRU)
algorithm.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Most Recently Used (MRU)
algorithm.","def mru_cache(maxsize=128, typed=False):
","from functools import wraps
from collections import OrderedDict

def mru_cache(maxsize=128, typed=False):
    def decorator(func):
        cache = OrderedDict()
        
        @wraps(func)
        def wrapper(*args, **kwargs):
            if typed:
                key = (args, tuple((k, type(v)) for k, v in sorted(kwargs.items())))
            else:
                key = (args, tuple(sorted(kwargs.items())))
            
            if key in cache:
                # Move the accessed key to the end to mark it as recently used
                cache.move_to_end(key)
                return cache[key]
            
            result = func(*args, **kwargs)
            cache[key] = result
            
            if len(cache) > maxsize:
                # Remove the least recently used item
                cache.popitem(last=False)
            
            return result
        
        return wrapper
    
    return decorator"
62b8d23948ba5a41d1c3f498,"def lru_cache(maxsize=128, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Recently Used (LRU)
algorithm.","def lru_cache(maxsize=128, typed=False):
","from functools import lru_cache as _lru_cache

def lru_cache(maxsize=128, typed=False):
    """"""
    Decorator to wrap a function with a memoizing callable that saves
    up to `maxsize` results based on a Least Recently Used (LRU)
    algorithm.
    """"""
    return _lru_cache(maxsize=maxsize, typed=typed)"
62b8d23748ba5a41d1c3f496,"def lfu_cache(maxsize=128, typed=False):
""""""
Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Frequently Used (LFU)
algorithm.
""""""","Decorator to wrap a function with a memoizing callable that saves
up to `maxsize` results based on a Least Frequently Used (LFU)
algorithm.","def lfu_cache(maxsize=128, typed=False):
","from functools import wraps
from collections import defaultdict, OrderedDict

def lfu_cache(maxsize=128, typed=False):
    def decorator(func):
        cache = {}
        frequency = defaultdict(int)
        frequency_list = defaultdict(OrderedDict)
        min_freq = 0

        @wraps(func)
        def wrapper(*args, **kwargs):
            if typed:
                key = (args, tuple(sorted(kwargs.items())))
            else:
                key = args + tuple(sorted(kwargs.items()))

            if key in cache:
                # Increment frequency and update frequency list
                freq = frequency[key]
                frequency[key] += 1
                del frequency_list[freq][key]
                frequency_list[freq + 1][key] = None
                if freq == min_freq and not frequency_list[freq]:
                    min_freq += 1
                return cache[key]

            # If cache is full, evict the least frequently used item
            if len(cache) >= maxsize:
                evict_key, _ = frequency_list[min_freq].popitem(last=False)
                del cache[evict_key]
                del frequency[evict_key]

            # Add new item to cache
            result = func(*args, **kwargs)
            cache[key] = result
            frequency[key] = 1
            frequency_list[1][key] = None
            min_freq = 1
            return result

        return wrapper

    return decorator"
62b8d22f48ba5a41d1c3f488,"def popitem(self):
""""""
Remove and return the `(key, value)` pair first inserted.
""""""",Remove the value corresponding to the first inserted key and returns the key and value in tuple format.,"def popitem(self):
","def popitem(self):
    """"""
    Remove and return the `(key, value)` pair first inserted.
    """"""
    if not self:
        raise KeyError(""dictionary is empty"")
    key = next(iter(self))
    value = self.pop(key)
    return (key, value)"
62b8d22a48ba5a41d1c3f47e,"def setdefault(self, key, default=None):
""""""
D.setdefault(k[,d]) -> D.get(k,d), also set D[k]=d if k not in D
""""""","If a key exists in the class, the value corresponding to the key is returned. Otherwise, the value corresponding to the key is set to default.","def setdefault(self, key, default=None):
","def setdefault(self, key, default=None):
    """"""
    D.setdefault(k[,d]) -> D.get(k,d), also set D[k]=d if k not in D
    """"""
    if key not in self:
        self[key] = default
    return self[key]"
