fileName,rules,message,count
src/main/java/org/636766f31a6d9265ec01768f/636766f31a6d9265ec01768f.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636766f81a6d9265ec017758/636766f81a6d9265ec017758.java,"OverrideBothEqualsAndHashcode: 
Override both public boolean Object.equals(Object other), and public int Object.hashCode(), or override neither.  Even if you are inheriting a hashCode() from a parent class, consider implementing hashCode and explicitly delegating to your superclass.
        ",Ensure you override both equals() and hashCode(),1
src/main/java/org/636766f91a6d9265ec01776e/636766f91a6d9265ec01776e.java,"AvoidSynchronizedAtMethodLevel: 
Method-level synchronization will pin virtual threads and can cause performance problems. Additionally, it can cause
problems when new code is added to the method.  Block-level ReentrantLock helps to ensure that only the code that
needs mutual exclusion will be locked.
        ",Use block level locking rather than method level synchronization,1
src/main/java/org/636766fa1a6d9265ec017796/636766fa1a6d9265ec017796.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636766fa1a6d9265ec0177a4/636766fa1a6d9265ec0177a4.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636766fe1a6d9265ec01782a/636766fe1a6d9265ec01782a.java,"AvoidLiteralsInIfCondition: 
Avoid using hard-coded literals in conditional statements. By declaring them as static variables
or private members with descriptive names maintainability is enhanced. By default, the literals ""-1"" and ""0"" are ignored.
More exceptions can be defined with the property ""ignoreMagicNumbers"".

The rule doesn't consider deeper expressions by default, but this can be enabled via the property `ignoreExpressions`.
With this property set to false, if-conditions like `i == 1 + 5` are reported as well. Note that in that case,
the property ignoreMagicNumbers is not taken into account, if there are multiple literals involved in such an expression.
        ",Avoid using literals in if statements,1
src/main/java/org/636766fe1a6d9265ec017838/636766fe1a6d9265ec017838.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636766ff1a6d9265ec017842/636766ff1a6d9265ec017842.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636767021a6d9265ec0178bf/636767021a6d9265ec0178bf.java,"AvoidLiteralsInIfCondition: 
Avoid using hard-coded literals in conditional statements. By declaring them as static variables
or private members with descriptive names maintainability is enhanced. By default, the literals ""-1"" and ""0"" are ignored.
More exceptions can be defined with the property ""ignoreMagicNumbers"".

The rule doesn't consider deeper expressions by default, but this can be enabled via the property `ignoreExpressions`.
With this property set to false, if-conditions like `i == 1 + 5` are reported as well. Note that in that case,
the property ignoreMagicNumbers is not taken into account, if there are multiple literals involved in such an expression.
        ",Avoid using literals in if statements,1
src/main/java/org/636767031a6d9265ec0178e6/636767031a6d9265ec0178e6.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636767041a6d9265ec0178f8/636767041a6d9265ec0178f8.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ; UseLocaleWithCaseConversions: 
When doing `String::toLowerCase()/toUpperCase()` conversions, use an explicit locale argument to specify the case
transformation rules.

Using `String::toLowerCase()` without arguments implicitly uses `Locale::getDefault()`.
The problem is that the default locale depends on the current JVM setup (and usually on the system in which
it is running). Using the system default may be exactly what you want (e.g. if you are manipulating strings
you got through standard input), but it may as well not be the case (e.g. if you are getting the string over
the network or a file, and the encoding is well-defined and independent of the environment). In the latter case,
using the default locale makes the case transformation brittle, as it may yield unexpected results on a machine
whose locale has other case translation rules. For example, in Turkish, the uppercase form of `i` is `İ` (U+0130,
not ASCII) and not `I` (U+0049) as in English.

The rule is intended to *force* developers to think about locales when dealing with strings. By taking a
conscious decision about the choice of locale at the time of writing, you reduce the risk of surprising
behaviour down the line, and communicate your intent to future readers.
        ","Return an empty collection rather than null.; When doing a String.toLowerCase()/toUpperCase() call, use a Locale",2
src/main/java/org/636767041a6d9265ec01790f/636767041a6d9265ec01790f.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636767081a6d9265ec017989/636767081a6d9265ec017989.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/636767081a6d9265ec0179a2/636767081a6d9265ec0179a2.java,"AvoidLiteralsInIfCondition: 
Avoid using hard-coded literals in conditional statements. By declaring them as static variables
or private members with descriptive names maintainability is enhanced. By default, the literals ""-1"" and ""0"" are ignored.
More exceptions can be defined with the property ""ignoreMagicNumbers"".

The rule doesn't consider deeper expressions by default, but this can be enabled via the property `ignoreExpressions`.
With this property set to false, if-conditions like `i == 1 + 5` are reported as well. Note that in that case,
the property ignoreMagicNumbers is not taken into account, if there are multiple literals involved in such an expression.
        ",Avoid using literals in if statements,1
src/main/java/org/6367670a1a6d9265ec0179f1/6367670a1a6d9265ec0179f1.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/6367670b1a6d9265ec0179f2/6367670b1a6d9265ec0179f2.java,"UseConcurrentHashMap: 
Since Java5 brought a new implementation of the Map designed for multi-threaded access, you can
perform efficient map reads without blocking other threads.
        ","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation",1
src/main/java/org/6367670b1a6d9265ec017a05/6367670b1a6d9265ec017a05.java,"AvoidLiteralsInIfCondition: 
Avoid using hard-coded literals in conditional statements. By declaring them as static variables
or private members with descriptive names maintainability is enhanced. By default, the literals ""-1"" and ""0"" are ignored.
More exceptions can be defined with the property ""ignoreMagicNumbers"".

The rule doesn't consider deeper expressions by default, but this can be enabled via the property `ignoreExpressions`.
With this property set to false, if-conditions like `i == 1 + 5` are reported as well. Note that in that case,
the property ignoreMagicNumbers is not taken into account, if there are multiple literals involved in such an expression.
        ",Avoid using literals in if statements,1
src/main/java/org/6367670b1a6d9265ec017a0f/6367670b1a6d9265ec017a0f.java,"UseLocaleWithCaseConversions: 
When doing `String::toLowerCase()/toUpperCase()` conversions, use an explicit locale argument to specify the case
transformation rules.

Using `String::toLowerCase()` without arguments implicitly uses `Locale::getDefault()`.
The problem is that the default locale depends on the current JVM setup (and usually on the system in which
it is running). Using the system default may be exactly what you want (e.g. if you are manipulating strings
you got through standard input), but it may as well not be the case (e.g. if you are getting the string over
the network or a file, and the encoding is well-defined and independent of the environment). In the latter case,
using the default locale makes the case transformation brittle, as it may yield unexpected results on a machine
whose locale has other case translation rules. For example, in Turkish, the uppercase form of `i` is `İ` (U+0130,
not ASCII) and not `I` (U+0049) as in English.

The rule is intended to *force* developers to think about locales when dealing with strings. By taking a
conscious decision about the choice of locale at the time of writing, you reduce the risk of surprising
behaviour down the line, and communicate your intent to future readers.
        ; UseLocaleWithCaseConversions: 
When doing `String::toLowerCase()/toUpperCase()` conversions, use an explicit locale argument to specify the case
transformation rules.

Using `String::toLowerCase()` without arguments implicitly uses `Locale::getDefault()`.
The problem is that the default locale depends on the current JVM setup (and usually on the system in which
it is running). Using the system default may be exactly what you want (e.g. if you are manipulating strings
you got through standard input), but it may as well not be the case (e.g. if you are getting the string over
the network or a file, and the encoding is well-defined and independent of the environment). In the latter case,
using the default locale makes the case transformation brittle, as it may yield unexpected results on a machine
whose locale has other case translation rules. For example, in Turkish, the uppercase form of `i` is `İ` (U+0130,
not ASCII) and not `I` (U+0049) as in English.

The rule is intended to *force* developers to think about locales when dealing with strings. By taking a
conscious decision about the choice of locale at the time of writing, you reduce the risk of surprising
behaviour down the line, and communicate your intent to future readers.
        ","When doing a String.toLowerCase()/toUpperCase() call, use a Locale; When doing a String.toLowerCase()/toUpperCase() call, use a Locale",2
src/main/java/org/6367670c1a6d9265ec017a2a/6367670c1a6d9265ec017a2a.java,"ReturnEmptyCollectionRatherThanNull: 
For any method that returns an collection (such as an array, Collection or Map), it is better to return
an empty one rather than a null reference. This removes the need for null checking all results and avoids
inadvertent NullPointerExceptions.

See Effective Java, 3rd Edition, Item 54: Return empty collections or arrays instead of null
        ",Return an empty collection rather than null.,1
src/main/java/org/6367670c1a6d9265ec017a35/6367670c1a6d9265ec017a35.java,"CompareObjectsWithEquals: 
Use `equals()` to compare object references; avoid comparing them with `==`.

Since comparing objects with named constants is useful in some cases (eg, when
defining constants for sentinel values), the rule ignores comparisons against
fields with all-caps name (eg `this == SENTINEL`), which is a common naming
convention for constant fields.

You may allow some types to be compared by reference by listing the exceptions
in the `typesThatCompareByReference` property.
        ; UseEqualsToCompareStrings: 
Using '==' or '!=' to compare strings is only reliable if the interned string (`String#intern()`)
is used on both sides.

Use the `equals()` method instead.
        ",Use equals() to compare object references.; Use equals() to compare strings instead of '==' or '!=',2
src/main/java/org/636767431a6d9265ec017c88/636767431a6d9265ec017c88.java,"UseConcurrentHashMap: 
Since Java5 brought a new implementation of the Map designed for multi-threaded access, you can
perform efficient map reads without blocking other threads.
        ","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation",1
src/main/java/org/636767441a6d9265ec017cc1/636767441a6d9265ec017cc1.java,"NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ; NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ",Assigning an Object to null is a code smell.  Consider refactoring.; Assigning an Object to null is a code smell.  Consider refactoring.,2
src/main/java/org/6367674a1a6d9265ec017da9/6367674a1a6d9265ec017da9.java,"AvoidSynchronizedStatement: 
      Synchronization will pin virtual threads and can cause performance problems.
    ; AvoidSynchronizedStatement: 
      Synchronization will pin virtual threads and can cause performance problems.
    ; NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ; NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ; AvoidSynchronizedStatement: 
      Synchronization will pin virtual threads and can cause performance problems.
    ; NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ; AvoidSynchronizedStatement: 
      Synchronization will pin virtual threads and can cause performance problems.
    ; CompareObjectsWithEquals: 
Use `equals()` to compare object references; avoid comparing them with `==`.

Since comparing objects with named constants is useful in some cases (eg, when
defining constants for sentinel values), the rule ignores comparisons against
fields with all-caps name (eg `this == SENTINEL`), which is a common naming
convention for constant fields.

You may allow some types to be compared by reference by listing the exceptions
in the `typesThatCompareByReference` property.
        ; NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ; CompareObjectsWithEquals: 
Use `equals()` to compare object references; avoid comparing them with `==`.

Since comparing objects with named constants is useful in some cases (eg, when
defining constants for sentinel values), the rule ignores comparisons against
fields with all-caps name (eg `this == SENTINEL`), which is a common naming
convention for constant fields.

You may allow some types to be compared by reference by listing the exceptions
in the `typesThatCompareByReference` property.
        ; CompareObjectsWithEquals: 
Use `equals()` to compare object references; avoid comparing them with `==`.

Since comparing objects with named constants is useful in some cases (eg, when
defining constants for sentinel values), the rule ignores comparisons against
fields with all-caps name (eg `this == SENTINEL`), which is a common naming
convention for constant fields.

You may allow some types to be compared by reference by listing the exceptions
in the `typesThatCompareByReference` property.
        ; NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ",Use ReentrantLock rather than synchronization; Use ReentrantLock rather than synchronization; Assigning an Object to null is a code smell.  Consider refactoring.; Assigning an Object to null is a code smell.  Consider refactoring.; Use ReentrantLock rather than synchronization; Assigning an Object to null is a code smell.  Consider refactoring.; Use ReentrantLock rather than synchronization; Use equals() to compare object references.; Assigning an Object to null is a code smell.  Consider refactoring.; Use equals() to compare object references.; Use equals() to compare object references.; Assigning an Object to null is a code smell.  Consider refactoring.,12
src/main/java/org/6367674f1a6d9265ec017e74/6367674f1a6d9265ec017e74.java,"AppendCharacterWithChar: 
Avoid concatenating characters as strings in StringBuffer/StringBuilder.append methods.
        ; ConsecutiveAppendsShouldReuse: 
Consecutive calls to StringBuffer/StringBuilder .append should be chained, reusing the target object. This can improve the performance
by producing a smaller bytecode, reducing overhead and improving inlining. A complete analysis can be found [here](https://github.com/pmd/pmd/issues/202#issuecomment-274349067)
        ; AppendCharacterWithChar: 
Avoid concatenating characters as strings in StringBuffer/StringBuilder.append methods.
        ",Avoid appending characters as strings in StringBuffer.append.; StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.; Avoid appending characters as strings in StringBuffer.append.,3
src/main/java/org/636767501a6d9265ec017e86/636767501a6d9265ec017e86.java,"NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ; NullAssignment: 
Assigning a ""null"" to a variable (outside of its declaration) is usually bad form.  Sometimes, this type
of assignment is an indication that the programmer doesn't completely understand what is going on in the code.

NOTE: This sort of assignment may used in some cases to dereference objects and encourage garbage collection.
        ",Assigning an Object to null is a code smell.  Consider refactoring.; Assigning an Object to null is a code smell.  Consider refactoring.,2
src/main/java/org/636767511a6d9265ec017eb6/636767511a6d9265ec017eb6.java,"CompareObjectsWithEquals: 
Use `equals()` to compare object references; avoid comparing them with `==`.

Since comparing objects with named constants is useful in some cases (eg, when
defining constants for sentinel values), the rule ignores comparisons against
fields with all-caps name (eg `this == SENTINEL`), which is a common naming
convention for constant fields.

You may allow some types to be compared by reference by listing the exceptions
in the `typesThatCompareByReference` property.
        ",Use equals() to compare object references.,1
