filename,error_ids,error_messages,count
./Data/generation/python_chinese_gpt/iter_3/files/62b45e2eb89c9fd354170232.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b45e515108cfac7f210a3c.py,D100 ; D200 ; D400 ; F821 ; W293 ; F821 ; F821 ; F821 ; F821 ; W293 ; F821 ; F821 ; F821 ; E501 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; First line should end with a period ; undefined name 'os' ; blank line contains whitespace ; undefined name 'os' ; undefined name 'os' ; undefined name 'os' ; undefined name 'os' ; blank line contains whitespace ; undefined name 'os' ; undefined name 'json' ; undefined name 'datetime' ; line too long (89 > 79 characters) ; blank line contains whitespace ; no newline at end of file,16
./Data/generation/python_chinese_gpt/iter_3/files/62b45e945108cfac7f210a4a.py,CCR001 ; D100 ; E501 ; D400 ; W292,Cognitive complexity is too high (16 > 7) ; Missing docstring in public module ; line too long (93 > 79 characters) ; First line should end with a period ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b463153879012d19481498.py,D100 ; E302 ; D205 ; D400 ; E501 ; W292,"Missing docstring in public module ; expected 2 blank lines, found 1 ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (81 > 79 characters) ; no newline at end of file",6
./Data/generation/python_chinese_gpt/iter_3/files/62b463153879012d1948149a.py,CCR001 ; D100 ; D400 ; W291 ; W291 ; W291 ; W291 ; W291 ; W291 ; W293 ; E501 ; W292,Cognitive complexity is too high (10 > 7) ; Missing docstring in public module ; First line should end with a period ; trailing whitespace ; trailing whitespace ; trailing whitespace ; trailing whitespace ; trailing whitespace ; trailing whitespace ; blank line contains whitespace ; line too long (99 > 79 characters) ; no newline at end of file,12
./Data/generation/python_chinese_gpt/iter_3/files/62b463153879012d1948149b.py,D100 ; D400 ; W291 ; W293 ; E501 ; W292,Missing docstring in public module ; First line should end with a period ; trailing whitespace ; blank line contains whitespace ; line too long (83 > 79 characters) ; no newline at end of file,6
./Data/generation/python_chinese_gpt/iter_3/files/62b463153879012d1948149c.py,D100 ; D400 ; W291 ; W291 ; W291 ; W291 ; W292,Missing docstring in public module ; First line should end with a period ; trailing whitespace ; trailing whitespace ; trailing whitespace ; trailing whitespace ; no newline at end of file,7
./Data/generation/python_chinese_gpt/iter_3/files/62b463153879012d1948149d.py,D100 ; D400 ; W291 ; W292,Missing docstring in public module ; First line should end with a period ; trailing whitespace ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b463153879012d1948149f.py,D100 ; D205 ; D400 ; W291 ; W291 ; E501 ; W291 ; W291 ; W291 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; trailing whitespace ; trailing whitespace ; line too long (80 > 79 characters) ; trailing whitespace ; trailing whitespace ; trailing whitespace ; no newline at end of file,10
./Data/generation/python_chinese_gpt/iter_3/files/62b463153879012d194814a1.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b463163879012d194814a2.py,D100 ; D205 ; D400 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b463163879012d194814a4.py,D100 ; E302 ; D400 ; W292,"Missing docstring in public module ; expected 2 blank lines, found 1 ; First line should end with a period ; no newline at end of file",4
./Data/generation/python_chinese_gpt/iter_3/files/62b463163879012d194814a6.py,E999,SyntaxError: unterminated triple-quoted string literal (detected at line 7),1
./Data/generation/python_chinese_gpt/iter_3/files/62b4631b3879012d194814dd.py,D100 ; D205 ; D400 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b463283879012d1948153d.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b463303879012d19481579.py,D100 ; D205 ; D400 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b46740d2f69a53b466171a.py,D100 ; D205 ; D400 ; E501 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (151 > 79 characters) ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b46746d2f69a53b4661722.py,CCR001 ; D100 ; D400 ; W292,Cognitive complexity is too high (28 > 7) ; Missing docstring in public module ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b86707b4d922cb0e688c2a.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b86729b4d922cb0e688c2f.py,D100 ; D400 ; E501 ; C812 ; C812 ; C812 ; C812 ; C812 ; W292,Missing docstring in public module ; First line should end with a period ; line too long (90 > 79 characters) ; missing trailing comma ; missing trailing comma ; missing trailing comma ; missing trailing comma ; missing trailing comma ; no newline at end of file,9
./Data/generation/python_chinese_gpt/iter_3/files/62b869eab4d922cb0e688cbf.py,D100 ; D400 ; E501 ; D103 ; E302 ; E501 ; C812 ; C812 ; C812 ; C812 ; C812 ; C812 ; W292,"Missing docstring in public module ; First line should end with a period ; line too long (89 > 79 characters) ; Missing docstring in public function ; expected 2 blank lines, found 1 ; line too long (96 > 79 characters) ; missing trailing comma ; missing trailing comma ; missing trailing comma ; missing trailing comma ; missing trailing comma ; missing trailing comma ; no newline at end of file",13
./Data/generation/python_chinese_gpt/iter_3/files/62b869eab4d922cb0e688cc5.py,CCR001 ; D100 ; E501 ; D400 ; E501 ; E501 ; E501 ; E501 ; W292,Cognitive complexity is too high (8 > 7) ; Missing docstring in public module ; line too long (98 > 79 characters) ; First line should end with a period ; line too long (125 > 79 characters) ; line too long (88 > 79 characters) ; line too long (98 > 79 characters) ; line too long (126 > 79 characters) ; no newline at end of file,9
./Data/generation/python_chinese_gpt/iter_3/files/62b869ebb4d922cb0e688cc6.py,CCR001 ; D100 ; E501 ; D400 ; E501 ; E501 ; E501 ; E501 ; E501 ; F821 ; E501 ; W292,Cognitive complexity is too high (9 > 7) ; Missing docstring in public module ; line too long (98 > 79 characters) ; First line should end with a period ; line too long (124 > 79 characters) ; line too long (94 > 79 characters) ; line too long (89 > 79 characters) ; line too long (120 > 79 characters) ; line too long (91 > 79 characters) ; undefined name 'update_last_applied_manifest_dict_from_resp' ; line too long (125 > 79 characters) ; no newline at end of file,12
./Data/generation/python_chinese_gpt/iter_3/files/62b86a01b4d922cb0e688ccc.py,CCR001 ; D100 ; D400 ; E501 ; W293 ; E501 ; E501 ; W292,Cognitive complexity is too high (10 > 7) ; Missing docstring in public module ; First line should end with a period ; line too long (162 > 79 characters) ; blank line contains whitespace ; line too long (98 > 79 characters) ; line too long (153 > 79 characters) ; no newline at end of file,8
./Data/generation/python_chinese_gpt/iter_3/files/62b86a4fb4d922cb0e688cf7.py,D100 ; D101 ; E302 ; E302 ; D400 ; W292,"Missing docstring in public module ; Missing docstring in public class ; expected 2 blank lines, found 1 ; expected 2 blank lines, found 1 ; First line should end with a period ; no newline at end of file",6
./Data/generation/python_chinese_gpt/iter_3/files/62b86a4fb4d922cb0e688cf8.py,D100 ; D101 ; E302 ; E302 ; D400 ; E501 ; W292,"Missing docstring in public module ; Missing docstring in public class ; expected 2 blank lines, found 1 ; expected 2 blank lines, found 1 ; First line should end with a period ; line too long (86 > 79 characters) ; no newline at end of file",7
./Data/generation/python_chinese_gpt/iter_3/files/62b86a9eb4d922cb0e688d25.py,D100 ; E302 ; D205 ; D400 ; W291 ; W291 ; W292,"Missing docstring in public module ; expected 2 blank lines, found 1 ; 1 blank line required between summary line and description ; First line should end with a period ; trailing whitespace ; trailing whitespace ; no newline at end of file",7
./Data/generation/python_chinese_gpt/iter_3/files/62b86aa3b4d922cb0e688d36.py,CCR001 ; D100 ; E501 ; W293 ; W292,Cognitive complexity is too high (8 > 7) ; Missing docstring in public module ; line too long (98 > 79 characters) ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b87af09a0c4fa8b80b34f1.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b87af19a0c4fa8b80b34f7.py,CCR001 ; D100 ; D400 ; E501 ; W291 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (11 > 7) ; Missing docstring in public module ; First line should end with a period ; line too long (95 > 79 characters) ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_chinese_gpt/iter_3/files/62b87af69a0c4fa8b80b351a.py,D100 ; D205 ; D400 ; E501 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (91 > 79 characters) ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b87af99a0c4fa8b80b3524.py,D100 ; D205 ; D400 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b87b099a0c4fa8b80b3538.py,D100 ; D205 ; D400 ; B009 ; E127 ; B009 ; W292,"Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; Do not call getattr with a constant attribute value, it is not any safer than normal property access. ; continuation line over-indented for visual indent ; Do not call getattr with a constant attribute value, it is not any safer than normal property access. ; no newline at end of file",7
./Data/generation/python_chinese_gpt/iter_3/files/62b87b199a0c4fa8b80b354c.py,D100 ; D205 ; D400 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b87b199a0c4fa8b80b354e.py,D100 ; D205 ; D400 ; F821 ; F821 ; F821 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; undefined name 'FillRequest' ; undefined name 'Source' ; undefined name 'FillRequest' ; no newline at end of file,7
./Data/generation/python_chinese_gpt/iter_3/files/62b87b4f9a0c4fa8b80b3580.py,D100 ; D205 ; D400 ; W291 ; E501 ; W293 ; W293 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; trailing whitespace ; line too long (89 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
./Data/generation/python_chinese_gpt/iter_3/files/62b87b4f9a0c4fa8b80b3581.py,D100 ; D400 ; F821 ; W292,Missing docstring in public module ; First line should end with a period ; undefined name 'LenaValueError' ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b87b519a0c4fa8b80b3583.py,D100 ; D400 ; F821 ; W292,Missing docstring in public module ; First line should end with a period ; undefined name 'LenaValueError' ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b87b7e9a0c4fa8b80b35bc.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b87b839a0c4fa8b80b35cb.py,D100 ; D205 ; D400 ; C812 ; W293 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; missing trailing comma ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_chinese_gpt/iter_3/files/62b87b859a0c4fa8b80b35d7.py,D100 ; D205 ; D400 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_chinese_gpt/iter_3/files/62b87b869a0c4fa8b80b35e1.py,CCR001 ; D100 ; E501 ; D400 ; E501 ; E501 ; E731 ; E501 ; D103 ; E302 ; W292,"Cognitive complexity is too high (8 > 7) ; Missing docstring in public module ; line too long (100 > 79 characters) ; First line should end with a period ; line too long (81 > 79 characters) ; line too long (107 > 79 characters) ; do not assign a lambda expression, use a def ; line too long (103 > 79 characters) ; Missing docstring in public function ; expected 2 blank lines, found 1 ; no newline at end of file",11
./Data/generation/python_chinese_gpt/iter_3/files/62b87b989a0c4fa8b80b35ee.py,D100 ; D205 ; D400 ; E501 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (90 > 79 characters) ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b87d23d292efb640a55667.py,D100 ; E261 ; D205 ; D400 ; D200 ; D400 ; W292,Missing docstring in public module ; at least two spaces before inline comment ; 1 blank line required between summary line and description ; First line should end with a period ; One-line docstring should fit on one line with quotes ; First line should end with a period ; no newline at end of file,7
./Data/generation/python_chinese_gpt/iter_3/files/62b87d23d292efb640a55668.py,D100 ; D101 ; D107 ; D102 ; D102 ; D102 ; D102 ; E302 ; D205 ; D400 ; W292,"Missing docstring in public module ; Missing docstring in public class ; Missing docstring in __init__ ; Missing docstring in public method ; Missing docstring in public method ; Missing docstring in public method ; Missing docstring in public method ; expected 2 blank lines, found 1 ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file",11
./Data/generation/python_chinese_gpt/iter_3/files/62b87d23d292efb640a5566b.py,D100 ; E302 ; E501 ; D200 ; D400 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,"Missing docstring in public module ; expected 2 blank lines, found 1 ; line too long (86 > 79 characters) ; One-line docstring should fit on one line with quotes ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file",11
./Data/generation/python_chinese_gpt/iter_3/files/62b87d24d292efb640a5566d.py,D100 ; D205 ; D400 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b87d24d292efb640a5566f.py,D100 ; D205 ; D400 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b87d24d292efb640a55670.py,D100 ; D205 ; D400 ; E501 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (87 > 79 characters) ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b89640755ee91dce50a114.py,D100 ; D400 ; F821 ; E501 ; W292,Missing docstring in public module ; First line should end with a period ; undefined name 'unicode' ; line too long (82 > 79 characters) ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b8966c755ee91dce50a154.py,CCR001 ; D100 ; D400 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; W292,Cognitive complexity is too high (22 > 7) ; Missing docstring in public module ; First line should end with a period ; line too long (117 > 79 characters) ; line too long (149 > 79 characters) ; line too long (159 > 79 characters) ; line too long (85 > 79 characters) ; line too long (89 > 79 characters) ; line too long (85 > 79 characters) ; line too long (85 > 79 characters) ; line too long (85 > 79 characters) ; no newline at end of file,12
./Data/generation/python_chinese_gpt/iter_3/files/62b896de755ee91dce50a183.py,D100 ; D301 ; D400 ; E501 ; E501 ; E501 ; W605 ; W605 ; E501 ; W292,"Missing docstring in public module ; Use r"""""" if any backslashes in a docstring ; First line should end with a period ; line too long (101 > 79 characters) ; line too long (83 > 79 characters) ; line too long (136 > 79 characters) ; invalid escape sequence '\*' ; invalid escape sequence '\*' ; line too long (145 > 79 characters) ; no newline at end of file",10
./Data/generation/python_chinese_gpt/iter_3/files/62b8982f755ee91dce50a241.py,D100 ; E302 ; D400 ; E501 ; W292,"Missing docstring in public module ; expected 2 blank lines, found 1 ; First line should end with a period ; line too long (106 > 79 characters) ; no newline at end of file",5
./Data/generation/python_chinese_gpt/iter_3/files/62b8a4a4755ee91dce50a3d2.py,D100 ; D400 ; F821 ; W292,Missing docstring in public module ; First line should end with a period ; undefined name 'timedelta' ; no newline at end of file,4
./Data/generation/python_chinese_gpt/iter_3/files/62b8a4a4755ee91dce50a3d3.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b8a7b2755ee91dce50a4a7.py,D100 ; F401 ; E302 ; D400 ; W292,"Missing docstring in public module ; 'datetime.datetime' imported but unused ; expected 2 blank lines, found 1 ; First line should end with a period ; no newline at end of file",5
./Data/generation/python_chinese_gpt/iter_3/files/62b8b3d4eb7e40a82d2d110d.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b8b3d4eb7e40a82d2d110e.py,D100 ; D205 ; D400 ; E501 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (83 > 79 characters) ; no newline at end of file,5
./Data/generation/python_chinese_gpt/iter_3/files/62b8b3d4eb7e40a82d2d110f.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_chinese_gpt/iter_3/files/62b8b3d5eb7e40a82d2d1110.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
