id,prompt,summary,code,translation,correction,correction_tag,generated_code,generated_code_0
62b87af19a0c4fa8b80b34f7,"Return a dictionary with items from d1 not contained in d2.
def difference(d1, d2, level=-1):

Return a dictionary with items from *d1* not contained in *d2*.

*level* sets the maximum depth of recursion. For infinite recursion,
set that to -1. For level 1,
if a key is present both in *d1* and *d2* but has different values,
it is included into the difference.
See :func:`intersection` for more details.

*d1* and *d2* remain unchanged. However, *d1* or some of its
subdictionaries may be returned directly.
Make a deep copy of the result when appropriate.

.. versionadded:: 0.5
   add keyword argument *level*.",Return a dictionary with items from d1 not contained in d2.,"def difference(d1, d2, level=-1):
","Restituisce un dizionario con gli elementi di *d1* che non sono contenuti in *d2*.

```python
def difference(d1, d2, level=-1):
```

Restituisce un dizionario con gli elementi di *d1* che non sono contenuti in *d2*.

Il parametro *level* definisce la profondità massima della ricorsione. Per una ricorsione infinita, impostare *level* a -1. Per livello 1, se una chiave è presente sia in *d1* che in *d2* ma ha valori diversi, viene inclusa nella differenza. Consulta la funzione :func:`intersection` per ulteriori dettagli.

*d1* e *d2* rimangono invariati. Tuttavia, *d1* o alcuni dei suoi sottodizionari potrebbero essere restituiti direttamente. Effettua una copia profonda (deep copy) del risultato quando appropriato.

.. versione aggiunta:: 0.5
   Aggiunto il parametro *level*.","def difference(d1, d2, level=-1):
""""""

Restituisce un dizionario con gli elementi di *d1* che non sono contenuti in *d2*.

Il parametro *level* definisce la profondità massima della ricorsione. Per una ricorsione infinita, impostare *level* a -1. Per livello 1, se una chiave è presente sia in *d1* che in *d2* ma ha valori diversi, viene inclusa nella differenza. Consulta la funzione :func:`intersection` per ulteriori dettagli.

*d1* e *d2* rimangono invariati. Tuttavia, *d1* o alcuni dei suoi sottodizionari potrebbero essere restituiti direttamente. Effettua una copia profonda (deep copy) del risultato quando appropriato.

.. versione aggiunta:: 0.5
   Aggiunto il parametro *level*.
""""""",[formatting],"def difference(d1, d2, level=-1):
    """"""
    Restituisce un dizionario con gli elementi di *d1* che non sono contenuti in *d2*.

    Il parametro *level* definisce la profondità massima della ricorsione. Per una ricorsione infinita, 
    impostare *level* a -1. Per livello 1, se una chiave è presente sia in *d1* che in *d2* ma ha valori diversi,
    viene inclusa nella differenza. Consulta la funzione :func:`intersection` per ulteriori dettagli.

    *d1* e *d2* rimangono invariati. Tuttavia, *d1* o alcuni dei suoi sottodizionari potrebbero essere 
    restituiti direttamente. Effettua una copia profonda (deep copy) del risultato quando appropriato.
    """"""
    result = {}
    
    # Per ogni chiave in d1
    for key in d1:
        # Se la chiave non è in d2, aggiungi l'elemento al risultato
        if key not in d2:
            result[key] = d1[key]
        # Se siamo al livello massimo di ricorsione e i valori sono diversi
        elif level == 1 and d1[key] != d2[key]:
            result[key] = d1[key]
        # Se non siamo al livello massimo e entrambi i valori sono dizionari
        elif level != 1 and isinstance(d1[key], dict) and isinstance(d2[key], dict):
            # Ricorsione con livello decrementato (se non è -1)
            next_level = level - 1 if level > 0 else -1
            diff = difference(d1[key], d2[key], next_level)
            if diff:  # Se c'è una differenza, aggiungila al risultato
                result[key] = diff
        # Se i valori sono diversi e non sono entrambi dizionari
        elif d1[key] != d2[key]:
            result[key] = d1[key]
            
    return result",
62b87af09a0c4fa8b80b34f1,"def fill(self, coord, weight=1):

Fill histogram at *coord* with the given *weight*.

Coordinates outside the histogram edges are ignored.","Fill histogram at *coord* with the given *weight*.

Coordinates outside the histogram edges are ignored.","def fill(self, coord, weight=1):
","```python
def fill(self, coord, weight=1):
```

Riempie l'istogramma alla posizione *coord* con il peso specificato *weight*.

Le coordinate al di fuori dei bordi dell'istogramma vengono ignorate.","
def fill(self, coord, weight=1):
""""""

Riempie l'istogramma alla posizione *coord* con il peso specificato *weight*.
""""""
",[formatting],"def fill(self, coord, weight=1):
    """"""
    Riempie l'istogramma alla posizione *coord* con il peso specificato *weight*.
    """"""
    # Verifica che coord sia una tupla/lista con la dimensione corretta
    if not isinstance(coord, (tuple, list)) or len(coord) != self.dim:
        raise ValueError(f""coord deve essere una sequenza di {self.dim} valori"")

    # Verifica che le coordinate siano all'interno dei limiti
    for i, x in enumerate(coord):
        if x < self.edges[i][0] or x >= self.edges[i][-1]:
            return  # Ignora valori fuori dai limiti

    # Trova gli indici dei bin per ogni dimensione
    indices = []
    for dim, x in enumerate(coord):
        # Trova il bin corretto usando ricerca binaria
        edges = self.edges[dim]
        idx = 0
        for j in range(len(edges)-1):
            if edges[j] <= x < edges[j+1]:
                idx = j
                break
        indices.append(idx)

    # Incrementa il contenuto del bin
    self.content[tuple(indices)] += weight",
62b86aa3b4d922cb0e688d36,"sCheck that keys and values in the given labels by validate_key() and validate_value().
def _validate_labels(labels):

Check that keys and values in the given labels match against their corresponding
regular expressions.

Args:
    labels (dict): the different labels to validate.

Raises:
    ValidationError: if any of the keys and labels does not match their respective
        regular expression. The error contains as message the list of all errors
        which occurred in the labels. Each element of the list is a dictionary with
        one key-value pair:
        - key: the label key or label value for which an error occurred as string.
        - value: the error message.

        .. code:: python

            # Example:
            labels = {
                ""key1"": ""valid"",
                ""key2"": [""invalid""],
                ""$$"": ""invalid"",
                True: True,
            }
            try:
                _validate_labels(labels)
            except ValidationError as err:
                assert err.messages == [
                    {""['invalid']"": 'expected string or bytes-like object'},
                    {'$$': ""Label key '$$' does not match the regex [...]""},
                    {'True': 'expected string or bytes-like object'},
                    {'True': 'expected string or bytes-like object'},
                ]",Check that keys and values in the given labels by validate_key() and validate_value().,"def _validate_labels(labels):
","Verifica che le chiavi e i valori nelle etichette fornite siano validati da `validate_key()` e `validate_value()`.
```python
def _validate_labels(labels):
```

Verifica che le chiavi e i valori nelle etichette fornite corrispondano alle rispettive espressioni regolari.

### Argomenti:
- **labels (dict)**: il dizionario contenente le diverse etichette da validare.

### Eccezioni:
- **ValidationError**: viene sollevata se una qualsiasi delle chiavi o dei valori delle etichette non corrisponde alla rispettiva espressione regolare. L'errore contiene come messaggio la lista di tutti gli errori che si sono verificati nelle etichette. Ogni elemento della lista è un dizionario con una coppia chiave-valore:
  - **key**: la chiave dell'etichetta o il valore dell'etichetta per cui si è verificato un errore, come stringa.
  - **value**: il messaggio di errore.

#### Esempio di codice:
```python
# Esempio:
labels = {
    ""key1"": ""valid"",
    ""key2"": [""invalid""],
    ""$$"": ""invalid"",
    True: True,
}
try:
    _validate_labels(labels)
except ValidationError as err:
    assert err.messages == [
        {""['invalid']"": 'expected string or bytes-like object'},
        {'$$': ""Label key '$$' does not match the regex [...]""},
        {'True': 'expected string or bytes-like object'},
        {'True': 'expected string or bytes-like object'},
    ]
```","
def _validate_labels(labels):
""""""

Verifica che le chiavi e i valori nelle etichette fornite corrispondano alle rispettive espressioni regolari.

### Argomenti:
- **labels (dict)**: il dizionario contenente le diverse etichette da validare.

### Eccezioni:
- **ValidationError**: viene sollevata se una qualsiasi delle chiavi o dei valori delle etichette non corrisponde alla rispettiva espressione regolare. L'errore contiene come messaggio la lista di tutti gli errori che si sono verificati nelle etichette. Ogni elemento della lista è un dizionario con una coppia chiave-valore:
  - **key**: la chiave dell'etichetta o il valore dell'etichetta per cui si è verificato un errore, come stringa.
  - **value**: il messaggio di errore.

#### Esempio di codice:
```python
# Esempio:
labels = {
    ""key1"": ""valid"",
    ""key2"": [""invalid""],
    ""$$"": ""invalid"",
    True: True,
}
try:
    _validate_labels(labels)
except ValidationError as err:
    assert err.messages == [
        {""['invalid']"": 'expected string or bytes-like object'},
        {'$$': ""Label key '$$' does not match the regex [...]""},
        {'True': 'expected string or bytes-like object'},
        {'True': 'expected string or bytes-like object'},
    ]
""""""",[formatting],"def _validate_labels(labels):
    import re
    
    # Regex patterns for validation
    key_pattern = r'^[a-zA-Z][a-zA-Z0-9_-]*$'
    value_pattern = r'^[a-zA-Z0-9_-]+$'
    
    errors = []
    
    # Validate each label key-value pair
    for key, value in labels.items():
        
        # Validate key type
        if not isinstance(key, str):
            errors.append({
                str(key): 'expected string or bytes-like object'
            })
            continue
            
        # Validate key format
        if not re.match(key_pattern, key):
            errors.append({
                key: f""Label key '{key}' does not match the regex {key_pattern}""
            })
            
        # Validate value type
        if not isinstance(value, str):
            errors.append({
                str(value): 'expected string or bytes-like object'
            })
            continue
            
        # Validate value format
        if not re.match(value_pattern, value):
            errors.append({
                value: f""Label value '{value}' does not match the regex {value_pattern}""
            })
            
    # Raise ValidationError if any errors found
    if errors:
        raise ValidationError(errors)",
62b86a9eb4d922cb0e688d25,"Return the regular expressions that are used to validate the name of the Krake resources
def _get_resource_name_regex():

Build or return the regular expressions that are used to validate
the name of the Krake resources.

Returns:
    (re.Pattern): the compiled regular expressions, to validate
    the resource name.",Return the regular expressions that are used to validate the name of the Krake resources,"def _get_resource_name_regex():
","Restituisci le espressioni regolari utilizzate per convalidare il nome delle risorse Krake  
`def _get_resource_name_regex():`

Crea o restituisci le espressioni regolari utilizzate per convalidare il nome delle risorse Krake.

**Restituisce:**  
    `(re.Pattern)`: le espressioni regolari compilate, utilizzate per convalidare il nome della risorsa.","def _get_resource_name_regex():`
""""""
Crea o restituisci le espressioni regolari utilizzate per convalidare il nome delle risorse Krake.

**Restituisce:**  
    `(re.Pattern)`: le espressioni regolari compilate, utilizzate per convalidare il nome della risorsa.
""""""",[formatting],"def _get_resource_name_regex():
    """"""
    Crea o restituisci le espressioni regolari utilizzate per convalidare il nome delle risorse Krake.

    **Restituisce:**  
        `(re.Pattern)`: le espressioni regolari compilate, utilizzate per convalidare il nome della risorsa.
    """"""
    import re
    
    # Pattern per nomi di risorse validi:
    # - Deve iniziare con una lettera minuscola
    # - Può contenere lettere minuscole, numeri e trattini
    # - Non può terminare con un trattino
    # - Lunghezza tra 1 e 63 caratteri
    pattern = r'^[a-z][a-z0-9-]{0,61}[a-z0-9]$'
    
    return re.compile(pattern)",
62b86a4fb4d922cb0e688cf8,"def validate_value(value):

Validate the given value against the corresponding regular expression.

Args:
    value: the string to validate

Raises:
    ValidationError: if the given value is not conform to the regular expression.",Validate the given value against the corresponding regular expression.,"def validate_value(value):
","```python
def validate_value(value):

Convalida il valore fornito rispetto alla corrispondente espressione regolare.

Argomenti:
    value: la stringa da convalidare

Eccezioni:
    ValidationError: se il valore fornito non è conforme all'espressione regolare.
```","
def validate_value(value):
""""""
Convalida il valore fornito rispetto alla corrispondente espressione regolare.

Argomenti:
    value: la stringa da convalidare

Eccezioni:
    ValidationError: se il valore fornito non è conforme all'espressione regolare.
""""""",[formatting],"def validate_value(value):
    """"""
    Convalida il valore fornito rispetto alla corrispondente espressione regolare.

    Argomenti:
        value: la stringa da convalidare

    Eccezioni:
        ValidationError: se il valore fornito non è conforme all'espressione regolare.
    """"""
    import re

    # Pattern per validare che la stringa contenga solo lettere, numeri e underscore
    pattern = r'^[a-zA-Z0-9_]+$'
    
    # Verifica se il valore è una stringa
    if not isinstance(value, str):
        raise ValidationError(""Il valore deve essere una stringa"")
        
    # Verifica se la stringa è vuota
    if not value:
        raise ValidationError(""Il valore non può essere vuoto"")
        
    # Verifica se la stringa corrisponde al pattern
    if not re.match(pattern, value):
        raise ValidationError(""Il valore contiene caratteri non validi"")
        
    return True

class ValidationError(Exception):
    """"""Eccezione sollevata per errori di validazione""""""
    pass",
62b86a4fb4d922cb0e688cf7,"def validate_key(key):

Validate the given key against the corresponding regular expression.

Args:
    key: the string to validate

Raises:
    ValidationError: if the given key is not conform to the regular expression.",Validate the given key against the corresponding regular expression.,"def validate_key(key):
","```python
def validate_key(key):
    """"""
    Valida la chiave fornita rispetto alla corrispondente espressione regolare.

    Argomenti:
        key: la stringa da validare

    Eccezioni:
        ValidationError: se la chiave fornita non è conforme all'espressione regolare.
    """"""
```","
def validate_key(key):
    """"""
    Valida la chiave fornita rispetto alla corrispondente espressione regolare.

    Argomenti:
        key: la stringa da validare

    Eccezioni:
        ValidationError: se la chiave fornita non è conforme all'espressione regolare.
    """"""
",[formatting],"def validate_key(key):
    """"""
    Valida la chiave fornita rispetto alla corrispondente espressione regolare.

    Argomenti:
        key: la stringa da validare

    Eccezioni:
        ValidationError: se la chiave fornita non è conforme all'espressione regolare.
    """"""
    import re

    class ValidationError(Exception):
        pass

    # Pattern per validare la chiave:
    # - Deve iniziare con una lettera
    # - Può contenere lettere, numeri e underscore
    # - Lunghezza minima 3, massima 32 caratteri
    pattern = r'^[a-zA-Z][a-zA-Z0-9_]{2,31}$'

    if not isinstance(key, str):
        raise ValidationError(""La chiave deve essere una stringa"")

    if not re.match(pattern, key):
        raise ValidationError(""La chiave non è valida. Deve iniziare con una lettera, "" 
                            ""contenere solo lettere, numeri e underscore, ""
                            ""ed essere lunga tra 3 e 32 caratteri"")

    return True",
62b86a01b4d922cb0e688ccc,"The values corresponding to different keys in the new dict are generated based on the value type (such as dict and list) in the manifest_dict file. Then new dictionary is returned.
def generate_default_observer_schema_dict(manifest_dict, first_level=False):

Together with :func:``generate_default_observer_schema_list``, this function is
called recursively to generate part of a default ``observer_schema`` from part of a
Kubernetes resource, defined respectively by ``manifest_dict`` or ``manifest_list``.

Args:
    manifest_dict (dict): Partial Kubernetes resources
    first_level (bool, optional): If True, indicates that the dictionary represents
        the whole observer schema of a Kubernetes resource

Returns:
    dict: Generated partial observer_schema

This function creates a new dictionary from ``manifest_dict`` and replaces all
non-list and non-dict values by ``None``.

In case of ``first_level`` dictionary (i.e. complete ``observer_schema`` for a
resource), the values of the identifying fields are copied from the manifest file.",The values corresponding to different keys in the new dict are generated based on the value type (such as dict and list) in the manifest_dict file. Then new dictionary is returned.,"def generate_default_observer_schema_dict(manifest_dict, first_level=False):
","I valori corrispondenti a diverse chiavi nel nuovo dizionario vengono generati in base al tipo di valore (come dict e list) presente nel file `manifest_dict`. Successivamente, viene restituito il nuovo dizionario.

```python
def generate_default_observer_schema_dict(manifest_dict, first_level=False):
```

Insieme alla funzione :func:`generate_default_observer_schema_list`, questa funzione viene chiamata ricorsivamente per generare una parte dello schema predefinito `observer_schema` a partire da una risorsa Kubernetes, definita rispettivamente da `manifest_dict` o `manifest_list`.

### Argomenti:
- **manifest_dict (dict)**: Risorse Kubernetes parziali.
- **first_level (bool, opzionale)**: Se impostato su True, indica che il dizionario rappresenta l'intero schema `observer_schema` di una risorsa Kubernetes.

### Ritorna:
- **dict**: Lo schema parziale `observer_schema` generato.

Questa funzione crea un nuovo dizionario a partire da `manifest_dict` e sostituisce tutti i valori che non sono liste o dizionari con `None`.

Nel caso di un dizionario `first_level` (ovvero lo schema completo `observer_schema` per una risorsa), i valori dei campi identificativi vengono copiati dal file manifest.","def generate_default_observer_schema_dict(manifest_dict, first_level=False):
""""""
Insieme alla funzione :func:`generate_default_observer_schema_list`, questa funzione viene chiamata ricorsivamente per generare una parte dello schema predefinito `observer_schema` a partire da una risorsa Kubernetes, definita rispettivamente da `manifest_dict` o `manifest_list`.

### Argomenti:
- **manifest_dict (dict)**: Risorse Kubernetes parziali.
- **first_level (bool, opzionale)**: Se impostato su True, indica che il dizionario rappresenta l'intero schema `observer_schema` di una risorsa Kubernetes.

### Ritorna:
- **dict**: Lo schema parziale `observer_schema` generato.

Questa funzione crea un nuovo dizionario a partire da `manifest_dict` e sostituisce tutti i valori che non sono liste o dizionari con `None`.

Nel caso di un dizionario `first_level` (ovvero lo schema completo `observer_schema` per una risorsa), i valori dei campi identificativi vengono copiati dal file manifest.
""""""",[formatting],"def generate_default_observer_schema_dict(manifest_dict, first_level=False):
    # Initialize empty dictionary for observer schema
    observer_schema = {}
    
    # Process each key-value pair in manifest_dict
    for key, value in manifest_dict.items():
        
        # Handle nested dictionaries recursively
        if isinstance(value, dict):
            observer_schema[key] = generate_default_observer_schema_dict(value)
            
        # Handle nested lists recursively    
        elif isinstance(value, list):
            from generate_default_observer_schema_list import generate_default_observer_schema_list
            observer_schema[key] = generate_default_observer_schema_list(value)
            
        # For first level, preserve identifying fields
        elif first_level and key in ['apiVersion', 'kind', 'metadata']:
            observer_schema[key] = value
            
        # Set all other values to None    
        else:
            observer_schema[key] = None
            
    return observer_schema",
62b869ebb4d922cb0e688cc6,"def update_last_applied_manifest_list_from_resp(
    last_applied_manifest, observer_schema, response
):

Together with :func:``update_last_applied_manifest_dict_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (list): partial ``last_applied_manifest`` being
        updated
    observer_schema (list): partial ``observer_schema``
    response (list): partial response from the Kubernetes API.

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present","Together with :func:``update_last_applied_manifest_dict_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (list): partial ``last_applied_manifest`` being
        updated
    observer_schema (list): partial ``observer_schema``
    response (list): partial response from the Kubernetes API.

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present","def update_last_applied_manifest_list_from_resp(
    last_applied_manifest, observer_schema, response
):
","```python
def update_last_applied_manifest_list_from_resp(
    last_applied_manifest, observer_schema, response
):

Insieme alla funzione :func:``update_last_applied_manifest_dict_from_resp``, 
questa funzione viene chiamata ricorsivamente per aggiornare un 
``last_applied_manifest`` parziale a partire da una risposta parziale di Kubernetes.

Argomenti:
    last_applied_manifest (list): ``last_applied_manifest`` parziale in fase di aggiornamento.
    observer_schema (list): ``observer_schema`` parziale.
    response (list): risposta parziale dall'API di Kubernetes.

Questa funzione attraversa tutti i campi osservati e inizializza il loro valore 
in ``last_applied_manifest`` se non sono ancora presenti.
```","
def update_last_applied_manifest_list_from_resp(
    last_applied_manifest, observer_schema, response
):
""""""
Insieme alla funzione :func:``update_last_applied_manifest_dict_from_resp``, 
questa funzione viene chiamata ricorsivamente per aggiornare un 
``last_applied_manifest`` parziale a partire da una risposta parziale di Kubernetes.

Argomenti:
    last_applied_manifest (list): ``last_applied_manifest`` parziale in fase di aggiornamento.
    observer_schema (list): ``observer_schema`` parziale.
    response (list): risposta parziale dall'API di Kubernetes.

Questa funzione attraversa tutti i campi osservati e inizializza il loro valore 
in ``last_applied_manifest`` se non sono ancora presenti.
""""""",[formatting],"def update_last_applied_manifest_list_from_resp(
    last_applied_manifest, observer_schema, response
):
    # Handle empty cases
    if not observer_schema or not response:
        return last_applied_manifest

    # Ensure last_applied_manifest is a list
    if not isinstance(last_applied_manifest, list):
        last_applied_manifest = []

    # Extend last_applied_manifest if needed
    while len(last_applied_manifest) < len(response):
        last_applied_manifest.append({})

    # Iterate through response items
    for i, resp_item in enumerate(response):
        if i >= len(observer_schema):
            break

        # Get corresponding schema for this item
        schema = observer_schema[i]

        # If schema is a dict, recursively update nested dict
        if isinstance(schema, dict):
            from .utils import update_last_applied_manifest_dict_from_resp
            last_applied_manifest[i] = update_last_applied_manifest_dict_from_resp(
                last_applied_manifest[i], schema, resp_item
            )
        # If schema is a list, recursively update nested list 
        elif isinstance(schema, list):
            last_applied_manifest[i] = update_last_applied_manifest_list_from_resp(
                last_applied_manifest[i], schema, resp_item
            )
        # Otherwise copy value directly
        else:
            last_applied_manifest[i] = resp_item

    return last_applied_manifest",
62b869eab4d922cb0e688cc5,"def update_last_applied_manifest_dict_from_resp(
    last_applied_manifest, observer_schema, response
):

Together with :func:``update_last_applied_manifest_list_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (dict): partial ``last_applied_manifest`` being
        updated
    observer_schema (dict): partial ``observer_schema``
    response (dict): partial response from the Kubernetes API.

Raises:
    KeyError: If the observed field is not present in the Kubernetes response

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present","Together with :func:``update_last_applied_manifest_list_from_resp``, this
function is called recursively to update a partial ``last_applied_manifest``
from a partial Kubernetes response

Args:
    last_applied_manifest (dict): partial ``last_applied_manifest`` being
        updated
    observer_schema (dict): partial ``observer_schema``
    response (dict): partial response from the Kubernetes API.

Raises:
    KeyError: If the observed field is not present in the Kubernetes response

This function go through all observed fields, and initialized their value in
last_applied_manifest if they are not yet present","def update_last_applied_manifest_dict_from_resp(
    last_applied_manifest, observer_schema, response
):
","```python
def update_last_applied_manifest_dict_from_resp(
    last_applied_manifest, observer_schema, response
):

Insieme alla funzione :func:``update_last_applied_manifest_list_from_resp``, 
questa funzione viene chiamata ricorsivamente per aggiornare un 
``last_applied_manifest`` parziale a partire da una risposta parziale di Kubernetes.

Argomenti:
    last_applied_manifest (dict): ``last_applied_manifest`` parziale in fase di aggiornamento
    observer_schema (dict): ``observer_schema`` parziale
    response (dict): risposta parziale dall'API di Kubernetes.

Eccezioni:
    KeyError: Se il campo osservato non è presente nella risposta di Kubernetes.

Questa funzione analizza tutti i campi osservati e inizializza il loro valore 
in ``last_applied_manifest`` se non sono ancora presenti.
```","def update_last_applied_manifest_dict_from_resp(
    last_applied_manifest, observer_schema, response
):

Insieme alla funzione :func:``update_last_applied_manifest_list_from_resp``, 
questa funzione viene chiamata ricorsivamente per aggiornare un 
``last_applied_manifest`` parziale a partire da una risposta parziale di Kubernetes.

Argomenti:
    last_applied_manifest (dict): ``last_applied_manifest`` parziale in fase di aggiornamento
    observer_schema (dict): ``observer_schema`` parziale
    response (dict): risposta parziale dall'API di Kubernetes.

Eccezioni:
    KeyError: Se il campo osservato non è presente nella risposta di Kubernetes.

Questa funzione analizza tutti i campi osservati e inizializza il loro valore 
in ``last_applied_manifest`` se non sono ancora presenti.
```",[formatting],"def update_last_applied_manifest_dict_from_resp(
    last_applied_manifest, observer_schema, response
):
    # Iterate through all fields in observer schema
    for field, value in observer_schema.items():
        # If field not in response, raise KeyError
        if field not in response:
            raise KeyError(f""Field {field} not found in Kubernetes response"")

        # If field not in last_applied_manifest, initialize it
        if field not in last_applied_manifest:
            if isinstance(value, dict):
                # For nested dict fields, initialize empty dict
                last_applied_manifest[field] = {}
                # Recursively update nested dict
                update_last_applied_manifest_dict_from_resp(
                    last_applied_manifest[field], value, response[field]
                )
            elif isinstance(value, list):
                # For list fields, initialize empty list
                last_applied_manifest[field] = []
                # Update list field
                update_last_applied_manifest_list_from_resp(
                    last_applied_manifest[field], value[0], response[field]
                )
            else:
                # For simple fields, copy value from response
                last_applied_manifest[field] = response[field]",
62b869eab4d922cb0e688cbf,"Generate the default observer schema for each Kubernetes resource present in ``spec.manifest`` for which a custom observer schema hasn't been specified.
def generate_default_observer_schema(app):

Generate the default observer schema for each Kubernetes resource present in
``spec.manifest`` for which a custom observer schema hasn't been specified.

Args:
    app (krake.data.kubernetes.Application): The application for which to generate a
        default observer schema",Generate the default observer schema for each Kubernetes resource present in ``spec.manifest`` for which a custom observer schema hasn't been specified.,"def generate_default_observer_schema(app):
","Genera lo schema di osservazione predefinito per ogni risorsa Kubernetes presente in ``spec.manifest`` per la quale non è stato specificato uno schema di osservazione personalizzato.

```python
def generate_default_observer_schema(app):
```

Genera lo schema di osservazione predefinito per ogni risorsa Kubernetes presente in
``spec.manifest`` per la quale non è stato specificato uno schema di osservazione personalizzato.

Argomenti:
    app (krake.data.kubernetes.Application): L'applicazione per la quale generare uno
        schema di osservazione predefinito.","def generate_default_observer_schema(app):
""""""

Genera lo schema di osservazione predefinito per ogni risorsa Kubernetes presente in
``spec.manifest`` per la quale non è stato specificato uno schema di osservazione personalizzato.

Argomenti:
    app (krake.data.kubernetes.Application): L'applicazione per la quale generare uno
        schema di osservazione predefinito.
""""""",[formatting],"def generate_default_observer_schema(app):
    default_schema = {}
    
    if hasattr(app, 'spec') and hasattr(app.spec, 'manifest'):
        for resource in app.spec.manifest:
            # Skip if resource already has a custom observer schema
            if resource.get('metadata', {}).get('name') in app.spec.get('observer_schema', {}):
                continue
                
            # Generate default schema for each resource
            resource_name = resource.get('metadata', {}).get('name')
            if resource_name:
                default_schema[resource_name] = {
                    'ready': {
                        'path': 'status.conditions[?(@.type==""Ready"")].status',
                        'value': 'True'
                    },
                    'available': {
                        'path': 'status.conditions[?(@.type==""Available"")].status',
                        'value': 'True'
                    }
                }
    
    return default_schema",
62b43427903eeb48555d3ea5,"Convert sql using self._converter.convert
def format(
		self,
		sql: AnyStr,
		params: Union[Dict[Union[str, int], Any], Sequence[Any]],
	) -> Tuple[AnyStr, Union[Dict[Union[str, int], Any], Sequence[Any]]]:

Convert the SQL query to use the out-style parameters instead of
the in-style parameters.

*sql* (:class:`str` or :class:`bytes`) is the SQL query.

*params* (:class:`~collections.abc.Mapping` or :class:`~collections.abc.Sequence`)
contains the set of in-style parameters. It maps each parameter
(:class:`str` or :class:`int`) to value. If :attr:`.SQLParams.in_style`
is a named parameter style. then *params* must be a :class:`~collections.abc.Mapping`.
If :attr:`.SQLParams.in_style` is an ordinal parameter style, then
*params* must be a :class:`~collections.abc.Sequence`.

Returns a :class:`tuple` containing:

-       The formatted SQL query (:class:`str` or :class:`bytes`).

-       The set of converted out-style parameters (:class:`dict` or
        :class:`list`).",Convert sql using self._converter.convert,"def format(
		self,
		sql: AnyStr,
		params: Union[Dict[Union[str, int], Any], Sequence[Any]],
	) -> Tuple[AnyStr, Union[Dict[Union[str, int], Any], Sequence[Any]]]:
","Converti SQL utilizzando `self._converter.convert`

```python
def format(
                self,
                sql: AnyStr,
                params: Union[Dict[Union[str, int], Any], Sequence[Any]],
        ) -> Tuple[AnyStr, Union[Dict[Union[str, int], Any], Sequence[Any]]]:
```

Converte la query SQL per utilizzare i parametri in stile ""out"" invece dei parametri in stile ""in"".

**sql** (:class:`str` o :class:`bytes`) è la query SQL.

dddd
Restituisce una :class:`tuple` contenente:

- La query SQL formattata (:class:`str` o :class:`bytes`).

- L'insieme dei parametri convertiti in stile ""out"" (:class:`dict` o :class:`list`).","def format(
                self,
                sql: AnyStr,
                params: Union[Dict[Union[str, int], Any], Sequence[Any]],
        ) -> Tuple[AnyStr, Union[Dict[Union[str, int], Any], Sequence[Any]]]:
""""""

Converte la query SQL per utilizzare i parametri in stile ""out"" invece dei parametri in stile ""in"".

**sql** (:class:`str` o :class:`bytes`) è la query SQL.

dddd
Restituisce una :class:`tuple` contenente:

- La query SQL formattata (:class:`str` o :class:`bytes`).

- L'insieme dei parametri convertiti in stile ""out"" (:class:`dict` o :class:`list`).
""""""",[formatting],"def format(
    self,
    sql: AnyStr,
    params: Union[Dict[Union[str, int], Any], Sequence[Any]],
) -> Tuple[AnyStr, Union[Dict[Union[str, int], Any], Sequence[Any]]]:
    """"""
    Converte la query SQL per utilizzare i parametri in stile ""out"" invece dei parametri in stile ""in"".

    Args:
        sql (AnyStr): La query SQL.
        params (Union[Dict[Union[str, int], Any], Sequence[Any]]): I parametri da convertire.

    Returns:
        Tuple[AnyStr, Union[Dict[Union[str, int], Any], Sequence[Any]]]: Tupla contenente la query SQL formattata
        e l'insieme dei parametri convertiti.
    """"""
    # Se i parametri sono una sequenza
    if isinstance(params, (list, tuple)):
        # Converte ogni ? in %s
        formatted_sql = sql.replace('?', '%s')
        return formatted_sql, params

    # Se i parametri sono un dizionario
    elif isinstance(params, dict):
        # Converte ogni :name o @name in %(name)s
        formatted_sql = sql
        for key in params.keys():
            formatted_sql = formatted_sql.replace(f':{key}', f'%({key})s')
            formatted_sql = formatted_sql.replace(f'@{key}', f'%({key})s')
        return formatted_sql, params

    # Se i parametri non sono né sequenza né dizionario
    else:
        raise ValueError(""I parametri devono essere una sequenza o un dizionario"")",
