id,generated_code,comments,identifiers,literals,docstring
62e6087bd76274f8a4026bfa,"def pop_u16(self):
    """"""
    Elimina los últimos dos bytes de `self.data`, devolviéndolos como un entero sin signo de 16 bits en formato big-endian.
    """"""
    if len(self.data) < 2:
        raise ValueError(""No hay suficientes bytes en self.data para extraer un entero de 16 bits."")
    
    # Extraer los últimos dos bytes
    byte1, byte2 = self.data[-2], self.data[-1]
    
    # Eliminar los últimos dos bytes de self.data
    self.data = self.data[:-2]
    
    # Convertir a un entero de 16 bits en formato big-endian
    return (byte1 << 8) | byte2",spanish,english,spanish,spanish
62e6087ad76274f8a4026bf2,"def discard(self, n=-1, qid=-1, dehydration_hooks=None,
            hydration_hooks=None, **handlers):
    """"""
    Añade un mensaje 'DISCARD' a la cola de salida.

    :param n: número de registros a descartar, por defecto = -1 (TODOS)
    :param qid: ID de consulta para descartar, por defecto = -1 (última consulta)
    :param dehydration_hooks:
        Ganchos para deshidratar tipos (diccionario de tipo (clase) a función
        de deshidratación). Las funciones de deshidratación reciben el valor y devuelven un objeto de un tipo entendido por 'packstream'.
    :param hydration_hooks:
        Ganchos para hidratar tipos (mapeo de tipo (clase) a función de
     hidratación). Las funciones de hidratación reciben el valor de un tipo
        entendido por 'packstream' y son libres de devolver cualquier cosa.
    :param handlers: funciones manejadoras pasadas al objeto 'Response' devuelto
    """"""
    # Crear el mensaje DISCARD
    discard_message = {
        ""type"": ""DISCARD"",
        ""n"": n,
        ""qid"": qid
    }

    # Aplicar los ganchos de deshidratación si están presentes
    if dehydration_hooks:
        discard_message[""dehydration_hooks""] = dehydration_hooks

    # Aplicar los ganchos de hidratación si están presentes
    if hydration_hooks:
        discard_message[""hydration_hooks""] = hydration_hooks

    # Añadir los manejadores adicionales
    discard_message.update(handlers)

    # Añadir el mensaje a la cola de salida
    self.output_queue.append(discard_message)

    # Devolver el objeto Response con los manejadores
    return Response(handlers=handlers)",spanish,english,english,spanish
62e60879d76274f8a4026bec,"def begin(self, mode=None, bookmarks=None, metadata=None, timeout=None,
          db=None, imp_user=None, dehydration_hooks=None,
          hydration_hooks=None, **handlers):
    """"""
    Añade un mensaje 'BEGIN' a la cola de salida.

    :param mode: modo de acceso para el enrutamiento - ""READ"" o ""WRITE"" (por defecto)
    :param bookmarks: iterable de valores de marcadores después de los cuales debería comenzar esta transacción
    :param metadata: diccionario de metadatos personalizados para adjuntar a la transacción
    :param timeout: tiempo de espera para la ejecución de la transacción (en segundos)
    :param db: nombre de la base de datos contra la cual iniciar la transacción
        Requiere Bolt 4.0+.
    :param imp_user: el usuario a suplantar
        Requiere Bolt 4.4+.
    :param dehydration_hooks:
        Ganchos para deshidratar tipos (diccionario de tipo (clase) a función de deshidratación). 
        Las funciones de deshidratación reciben el valor y devuelven un objeto de tipo entendido por 'packstream'.
    :param hydration_hooks:
        Ganchos para hidratar tipos (mapeo de tipo (clase) a función de hidratación). 
        Las funciones de hidratación reciben el valor de un tipo entendido por 'packstream' y son libres de devolver cualquier cosa.
    :param handlers: funciones manejadoras pasadas al objeto 'Response' devuelto
    :return: objeto 'Response'
    """"""
    # Crear el mensaje BEGIN con los parámetros proporcionados
    begin_message = {
        ""mode"": mode,
        ""bookmarks"": bookmarks,
        ""metadata"": metadata,
        ""timeout"": timeout,
        ""db"": db,
        ""imp_user"": imp_user,
        ""dehydration_hooks"": dehydration_hooks,
        ""hydration_hooks"": hydration_hooks,
        **handlers
    }
    
    # Añadir el mensaje a la cola de salida
    self.output_queue.append((""BEGIN"", begin_message))
    
    # Crear y devolver un objeto Response con los manejadores proporcionados
    response = Response(**handlers)
    return response",spanish,english,english,spanish
62e60723d76274f8a4026b75,"def round_half_to_even(n):
    """"""
    Rounds a number to the nearest integer, with ties (0.5) rounded to the nearest even integer.

    :param n: The number to round.
    :return: The rounded integer.
    """"""
    if n % 1 == 0.5:
        if int(n) % 2 == 0:
            return int(n)
        else:
            return int(n) + 1
    else:
        return round(n)",none,english,none,english
62e60707d76274f8a4026b69,"def point_type(name, fields, srid_map):
    """"""
    Crear dinámicamente una subclase de 'Point'.
    """"""
    class DynamicPoint(Point):
        def __init__(self, *args, **kwargs):
            super().__init__(*args, **kwargs)
            for field in fields:
                setattr(self, field, kwargs.get(field))
            self.srid = srid_map.get(name, 4326)  # Default SRID is 4326 (WGS84)

        def __repr__(self):
            fields_str = ', '.join(f""{field}={getattr(self, field)}"" for field in fields)
            return f""{name}({fields_str}, srid={self.srid})""

    DynamicPoint.__name__ = name
    return DynamicPoint",english,english,none,spanish
62e5dc9ed76274f8a4026b5b,"import functools
import warnings

def deprecated(message):
    def decorator(func):
        @functools.wraps(func)
        def wrapper(*args, **kwargs):
            warnings.warn(f""{func.__name__} is deprecated: {message}"", DeprecationWarning, stacklevel=2)
            return func(*args, **kwargs)
        return wrapper
    return decorator",none,english,english,none
62e4fc3c85ea98643089041e,"def _inline_r_setup(code: str) -> str:
    """"""
    Algunos comportamientos de R no pueden configurarse mediante variables de entorno, sino que solo pueden configurarse a través de opciones de R una vez que R ha iniciado. Estas se configuran aquí.
    """"""
    setup_code = """"""
    options(repos = c(CRAN = ""https://cloud.r-project.org/""))
    options(warn = 1)
    options(stringsAsFactors = FALSE)
    """"""
    return setup_code + code",none,english,none,spanish
62e4fbda85ea986430890405,"import subprocess
import sys
import os
from typing import Sequence, Any

def _get_platform_max_length() -> int:
    # This function should return the platform-specific maximum command length.
    # For simplicity, we'll return a default value.
    return 32768

def xargs(
        cmd: tuple[str, ...],
        varargs: Sequence[str],
        *,
        color: bool = False,
        target_concurrency: int = 1,
        _max_length: int = _get_platform_max_length(),
        **kwargs: Any,
) -> tuple[int, bytes]:
    """"""
    Una implementación simplificada de xargs.

    - color: Crea un pty si está en una plataforma que lo soporte.
    - target_concurrency: Número objetivo de particiones para ejecutar de forma concurrente.
    """"""
    if color and sys.platform != ""win32"":
        import pty
        master, slave = pty.openpty()
        kwargs['stdout'] = slave
        kwargs['stderr'] = slave

    # Split varargs into chunks based on target_concurrency
    chunk_size = len(varargs) // target_concurrency
    chunks = [varargs[i:i + chunk_size] for i in range(0, len(varargs), chunk_size)]

    results = []
    for chunk in chunks:
        full_cmd = list(cmd) + list(chunk)
        try:
            process = subprocess.Popen(full_cmd, **kwargs)
            stdout, stderr = process.communicate()
            results.append((process.returncode, stdout))
        except subprocess.CalledProcessError as e:
            results.append((e.returncode, e.output))

    # Combine results
    final_returncode = 0
    final_output = b""""
    for returncode, output in results:
        if returncode != 0:
            final_returncode = returncode
        final_output += output

    return final_returncode, final_output",english,english,none,spanish
62e4fbda85ea986430890403,"import random

def _shuffled(seq: Sequence[str]) -> list[str]:
    """"""
    Barajar de manera determinista
    """"""
    # Use a fixed seed for deterministic shuffling
    random.seed(42)
    shuffled_seq = list(seq)
    random.shuffle(shuffled_seq)
    return shuffled_seq",english,english,none,spanish
62e4fb6585ea98643089032b,"def parse_version(s: str) -> tuple[int, ...]:
    """"""
    Comparación de versiones rudimentaria.
    Convierte una cadena de versión en una tupla de enteros para facilitar la comparación.
    
    Args:
        s (str): Cadena que representa la versión (e.g., ""1.2.3"").
    
    Returns:
        tuple[int, ...]: Tupla de enteros representando la versión (e.g., (1, 2, 3)).
    """"""
    return tuple(map(int, s.split('.')))",none,english,none,spanish
62e4fb4d85ea9864308902e7,"import os

def normalize_cmd(cmd: tuple[str, ...]) -> tuple[str, ...]:
    """"""
    Correcciones para los siguientes problemas en Windows:  
    - https://bugs.python.org/issue8557  
    - Windows no interpreta correctamente los 'shebangs'  

    Esta función también permite que los 'shebangs' con rutas profundas funcionen correctamente.
    """"""
    if not cmd:
        return cmd

    first_arg = cmd[0]

    # Check if the first argument is a shebang
    if first_arg.startswith('#!'):
        # Extract the path from the shebang
        shebang_path = first_arg[2:].strip()
        # Normalize the path to handle deep paths correctly
        normalized_path = os.path.normpath(shebang_path)
        # Replace the shebang with the normalized path
        return (normalized_path,) + cmd[1:]

    return cmd",english,english,none,spanish
62b8d27a48ba5a41d1c3f4c6,"def cached(cache, key=hashkey, lock=None):
    """"""
    Decorador para envolver una función con una llamada que memoriza y guarda  
    los resultados en una caché.
    """"""
    def decorator(func):
        def wrapper(*args, **kwargs):
            cache_key = key(*args, **kwargs)
            if cache_key in cache:
                return cache[cache_key]
            if lock:
                with lock:
                    if cache_key in cache:
                        return cache[cache_key]
                    result = func(*args, **kwargs)
                    cache[cache_key] = result
                    return result
            else:
                result = func(*args, **kwargs)
                cache[cache_key] = result
                return result
        return wrapper
    return decorator",none,english,none,spanish
62b8d24048ba5a41d1c3f49f,"import time
from functools import lru_cache, wraps

def ttl_cache(maxsize=128, ttl=600, timer=time.monotonic, typed=False):
    def decorator(func):
        @lru_cache(maxsize=maxsize, typed=typed)
        def cached_func(*args, **kwargs):
            return func(*args, **kwargs)

        @wraps(func)
        def wrapper(*args, **kwargs):
            key = (args, frozenset(kwargs.items())) if typed else (args, tuple(kwargs.items()))
            current_time = timer()
            if key in wrapper._cache_info:
                last_access_time, result = wrapper._cache_info[key]
                if current_time - last_access_time < ttl:
                    wrapper._cache_info[key] = (current_time, result)
                    return result
                else:
                    del wrapper._cache_info[key]
            result = cached_func(*args, **kwargs)
            wrapper._cache_info[key] = (current_time, result)
            return result

        wrapper._cache_info = {}
        return wrapper
    return decorator",none,english,none,none
62b8d23b48ba5a41d1c3f49a,"from functools import wraps
from collections import OrderedDict

def mru_cache(maxsize=128, typed=False):
    """"""
    Decorador para envolver una función con un objeto invocable que memoriza hasta `maxsize` resultados basados en un algoritmo de Más Recientemente Usado (MRU).
    """"""
    def decorator(func):
        cache = OrderedDict()
        
        @wraps(func)
        def wrapper(*args, **kwargs):
            if typed:
                key = (args, tuple((k, type(v)) for k, v in sorted(kwargs.items()))
            else:
                key = (args, tuple(sorted(kwargs.items())))
            
            if key in cache:
                # Move the accessed key to the end to mark it as recently used
                cache.move_to_end(key)
                return cache[key]
            
            result = func(*args, **kwargs)
            
            if len(cache) >= maxsize:
                # Remove the least recently used item
                cache.popitem(last=False)
            
            cache[key] = result
            return result
        
        return wrapper
    
    return decorator",none,english,none,spanish
62b8d23948ba5a41d1c3f498,"from functools import lru_cache as _lru_cache

def lru_cache(maxsize=128, typed=False):
    """"""
    Decorador para envolver una función con un objeto invocable que memoriza
    hasta `maxsize` resultados basados en un algoritmo de Menor Recientemente Usado (LRU, por sus siglas en inglés).
    """"""
    def decorator(func):
        return _lru_cache(maxsize=maxsize, typed=typed)(func)
    return decorator",none,english,none,spanish
62b8d23748ba5a41d1c3f496,"from functools import wraps
from collections import defaultdict, OrderedDict

def lfu_cache(maxsize=128, typed=False):
    def decorator(func):
        cache = {}
        frequency = defaultdict(int)
        frequency_list = defaultdict(OrderedDict)
        min_freq = 0

        @wraps(func)
        def wrapper(*args, **kwargs):
            nonlocal min_freq
            key = args + tuple(sorted(kwargs.items())) if typed else args + tuple(sorted(kwargs.items()))
            if key in cache:
                frequency[key] += 1
                freq = frequency[key]
                del frequency_list[freq - 1][key]
                if not frequency_list[freq - 1] and freq - 1 == min_freq:
                    min_freq += 1
                frequency_list[freq][key] = None
                return cache[key]
            result = func(*args, **kwargs)
            if len(cache) >= maxsize:
                evict_key, _ = frequency_list[min_freq].popitem(last=False)
                del cache[evict_key]
                del frequency[evict_key]
            cache[key] = result
            frequency[key] = 1
            frequency_list[1][key] = None
            min_freq = 1
            return result
        return wrapper
    return decorator",none,english,none,none
62b8d22f48ba5a41d1c3f488,"def popitem(self):
    """"""
    Eliminar y devolver el par `(clave, valor)` que fue insertado primero.
    """"""
    if not self:
        raise KeyError(""El diccionario está vacío"")
    key = next(iter(self))
    value = self[key]
    del self[key]
    return key, value",none,english,spanish,spanish
62b8d22a48ba5a41d1c3f47e,"def setdefault(self, key, default=None):
    """"""
    `D.setdefault(k[, d]) -> D.get(k, d)`, también establece `D[k] = d` si `k` no está en `D`.
    """"""
    if key not in self:
        self[key] = default
    return self[key]",none,english,none,spanish
62b8d22948ba5a41d1c3f47c,"def get(self, key, default=None):
    """"""
    D.get(k[, d]) -> D[k] si k está en D, de lo contrario d. d tiene como valor predeterminado 'None'.
    """"""
    if key in self:
        return self[key]
    else:
        return default",none,english,none,spanish
62b8d22548ba5a41d1c3f472,"def cachedmethod(cache, key=hashkey, lock=None):
    """"""
    Decorador para envolver un método de clase o de instancia con una función memoizadora  
    que guarda los resultados en una caché.
    """"""
    def decorator(method):
        def wrapper(self, *args, **kwargs):
            cache_key = key(self, *args, **kwargs)
            if cache_key in cache:
                return cache[cache_key]
            if lock:
                with lock:
                    if cache_key in cache:
                        return cache[cache_key]
                    result = method(self, *args, **kwargs)
                    cache[cache_key] = result
            else:
                result = method(self, *args, **kwargs)
                cache[cache_key] = result
            return result
        return wrapper
    return decorator",none,english,none,spanish
62b8c517e0d34b282c18122e,"def extostr(cls, e, max_level=30, max_path_level=5):
    """"""
    Formatear una excepción.
    :param e: Cualquier instancia de excepción.
    :type e: Exception
    :param max_level: Nivel máximo de la pila de llamadas (por defecto 30).
    :type max_level: int
    :param max_path_level: Nivel máximo de la ruta (por defecto 5).
    :type max_path_level: int
    :return: La cadena legible de la excepción.
    :rtype: str
    """"""
    import traceback
    
    # Obtener la traza de la excepción
    tb_list = traceback.format_exception(type(e), e, e.__traceback__)
    
    # Limitar el número de niveles de la pila de llamadas
    if len(tb_list) > max_level:
        tb_list = tb_list[:max_level]
    
    # Limitar el número de niveles de la ruta
    for i in range(len(tb_list)):
        parts = tb_list[i].split('\n')
        if len(parts) > max_path_level * 2:
            parts = parts[:max_path_level * 2]
            parts.append('...')
        tb_list[i] = '\n'.join(parts)
    
    # Unir la traza en una sola cadena
    return ''.join(tb_list)",spanish,english,none,spanish
62b8bbbfe0d34b282c181210,"def append_text_to_file(file_name, text_buffer, encoding, overwrite=False):
    """"""
    Escribe en el archivo especificado el búfer de texto proporcionado.  
    Crea el archivo si es necesario.  
    :param file_name: Nombre del archivo.  
    :type file_name: str  
    :param text_buffer: Búfer de texto a escribir.  
    :type text_buffer: str  
    :param encoding: La codificación a utilizar.  
    :type encoding: str  
    :param overwrite: Si es verdadero, el archivo será sobrescrito.  
    :type overwrite: bool  
    :return: El número de bytes escritos o un valor menor que 0 si ocurre un error.  
    :rtype int  
    """"""
    try:
        mode = 'w' if overwrite else 'a'
        with open(file_name, mode, encoding=encoding) as file:
            bytes_written = file.write(text_buffer)
            return bytes_written
    except Exception as e:
        print(f""Error: {e}"")
        return -1",none,english,none,spanish
62b8bbbfe0d34b282c18120f,"def file_to_textbuffer(file_name, encoding):
    """"""
    Cargar un archivo en un búfer de texto (UTF-8), utilizando la codificación especificada al leer.
    PRECAUCIÓN: Esto leerá todo el archivo EN MEMORIA.
    :param file_name: Nombre del archivo.
    :type file_name: str
    :param encoding: Codificación a utilizar.
    :type encoding: str
    :return: Un búfer de texto o 'None' en caso de error.
    :rtype: str
    """"""
    try:
        with open(file_name, 'r', encoding=encoding) as file:
            text_buffer = file.read()
        return text_buffer
    except Exception as e:
        print(f""Error al leer el archivo: {e}"")
        return None",none,english,spanish,spanish
62b8bbbce0d34b282c18120d,"import os

def is_file_exist(file_name):
    """"""
    Verifica si el nombre del archivo existe.  
    :param file_name: Nombre del archivo.  
    :type file_name: str  
    :return: Devuelve `True` (existe) o `False` (no existe o el nombre del archivo no es válido).  
    :rtype: bool  
    """"""
    if not isinstance(file_name, str) or not file_name:
        return False
    return os.path.isfile(file_name)",none,english,none,spanish
62b8b99de0d34b282c1811f8,"def _reset_logging(cls):
    """"""
    Restablecer la configuración de logging a su estado inicial.
    """"""
    import logging
    logging.shutdown()
    logging.root.handlers = []
    logging.basicConfig()",none,english,none,spanish
62b8b59feb7e40a82d2d1291,"def _getTargetClass(self):
    """"""
    Defina esto para devolver la implementación en uso,
    sin el sufijo 'Py' o 'Fallback'.
    """"""
    class_name = self.__class__.__name__
    if class_name.endswith('Py') or class_name.endswith('Fallback'):
        return class_name[:-2]
    return class_name",none,english,none,spanish
62b8b590eb7e40a82d2d1275,"def _legacy_mergeOrderings(orderings):
    """"""
    Combinar múltiples ordenamientos de manera que se preserve el orden dentro de cada uno.

    Los ordenamientos están restringidos de tal forma que, si un objeto aparece en dos o más ordenamientos, entonces el sufijo que comienza con dicho objeto debe estar presente en ambos ordenamientos.

    Por ejemplo:

    >>> _mergeOrderings([
    ... ['x', 'y', 'z'],
    ... ['q', 'z'],
    ... [1, 3, 5],
    ... ['z']
    ... ])
    ['x', 'y', 'q', 1, 3, 5, 'z']
    """"""
    from collections import defaultdict, deque

    # Build a graph and in-degree count
    graph = defaultdict(set)
    in_degree = defaultdict(int)
    all_nodes = set()

    for ordering in orderings:
        for i in range(len(ordering) - 1):
            u, v = ordering[i], ordering[i + 1]
            if v not in graph[u]:
                graph[u].add(v)
                in_degree[v] += 1
            all_nodes.add(u)
            all_nodes.add(v)

    # Initialize queue with nodes having zero in-degree
    queue = deque([node for node in all_nodes if in_degree[node] == 0])

    # Perform topological sort
    result = []
    while queue:
        u = queue.popleft()
        result.append(u)
        for v in graph[u]:
            in_degree[v] -= 1
            if in_degree[v] == 0:
                queue.append(v)

    return result",english,english,none,spanish
62b8b58deb7e40a82d2d1269,"def directlyProvidedBy(object):  # pylint:disable=redefined-builtin
    """"""
    Devuelve las interfaces proporcionadas directamente por el objeto dado.

    El valor devuelto es un `~zope.interface.interfaces.IDeclaration`.
    """"""
    proporciona = getattr(object, ""__provides__"", None)
    if (
        proporciona is None  # sin especificación
        # Podríamos haber obtenido la especificación de implementación, como una
        # optimización. Si es así, es como tener solo una base, que
        # eliminamos para excluir declaraciones proporcionadas por la clase:
    ):
        return None
    return proporciona",spanish,both,none,spanish
62b8b559eb7e40a82d2d11f8,"def minimalBases(classes):
    """"""
    Reduce una lista de clases base a su equivalente mínimo ordenado.
    """"""
    # Eliminar duplicados y ordenar
    unique_classes = list(set(classes))
    unique_classes.sort(key=lambda x: x.__name__)
    
    # Eliminar clases que son subclases de otras en la lista
    minimal_classes = []
    for cls in unique_classes:
        if not any(issubclass(cls, other) for other in unique_classes if cls is not other):
            minimal_classes.append(cls)
    
    return minimal_classes",spanish,english,none,spanish
62b8b4b9eb7e40a82d2d1134,"def namesAndDescriptions(self, all=False):  # pylint:disable=redefined-builtin
    """"""
    Devuelve los nombres y descripciones de los atributos definidos por la interfaz.
    
    Args:
        all (bool): Si es True, devuelve todos los atributos. Si es False, devuelve solo los atributos definidos por la interfaz.
    
    Returns:
        dict: Un diccionario donde las claves son los nombres de los atributos y los valores son las descripciones.
    """"""
    attributes = {}
    for name, value in self.__dict__.items():
        if all or not name.startswith('_'):
            attributes[name] = value.__doc__ if value.__doc__ else ""No description available.""
    return attributes",none,english,english,spanish
62b8b416eb7e40a82d2d1129,"def names(self, all=False):  # pylint:disable=redefined-builtin
    """"""
    Devuelve los nombres de los atributos definidos por la interfaz.
    
    Args:
        all (bool): Si es True, devuelve todos los nombres de atributos. 
                    Si es False, devuelve solo los nombres de atributos definidos por la interfaz.
    
    Returns:
        list: Una lista de nombres de atributos.
    """"""
    if all:
        return [attr for attr in dir(self) if not callable(getattr(self, attr)) and not attr.startswith(""__"")]
    else:
        return [attr for attr in dir(self) if not callable(getattr(self, attr)) and not attr.startswith(""__"") and not attr.startswith(""_"")]",none,english,none,spanish
62b8b3d6eb7e40a82d2d111c,"def _normalizeargs(sequence, output=None):
    """"""
    Normalizar argumentos de declaración

    Los argumentos de normalización pueden contener Declaraciones, tuplas o interfaces individuales.

    Cualquier cosa que no sean interfaces individuales o especificaciones de implementación será expandida.
    """"""
    if output is None:
        output = []
    
    for item in sequence:
        if isinstance(item, (list, tuple)):
            _normalizeargs(item, output)
        else:
            output.append(item)
    
    return output",none,english,none,spanish
62b8b3d5eb7e40a82d2d1110,"def _c_optimizations_available():
    """"""
    Devuelve el módulo de optimización en C, si está disponible, de lo contrario, un valor falso.

    Si las optimizaciones son requeridas pero no están disponibles, esto genera una excepción `ImportError`.

    Esto no indica si deben ser utilizadas o no.
    """"""
    try:
        import _c_optimizations
        return _c_optimizations
    except ImportError:
        return False",none,english,none,spanish
62b8b3d4eb7e40a82d2d110f,"import os
import platform

def _should_attempt_c_optimizations():
    """"""
    Devuelve un valor verdadero si deberíamos intentar usar las optimizaciones en C.

    Esto tiene en cuenta si estamos utilizando PyPy y el valor de la variable de entorno  
    ``PURE_PYTHON``, tal como se define en `_use_c_impl`.
    """"""
    # Verificar si estamos en PyPy
    is_pypy = platform.python_implementation() == ""PyPy""
    
    # Verificar si la variable de entorno PURE_PYTHON está establecida
    pure_python = os.getenv(""PURE_PYTHON"", """").lower() in (""1"", ""true"", ""yes"")
    
    # Intentar optimizaciones en C si no estamos en PyPy y no se ha forzado el uso de Python puro
    return not is_pypy and not pure_python",english,english,none,spanish
62b8b3d4eb7e40a82d2d110e,"def _c_optimizations_ignored():
    """"""
    Es lo opuesto a `_c_optimizations_required`.
    """"""
    pass",none,english,none,spanish
62b8b3d4eb7e40a82d2d110d,"def _c_optimizations_required():
    """"""
    Devuelve un valor verdadero si se requieren las optimizaciones en C.

    Esto utiliza la variable ``PURE_PYTHON`` como se documenta en `_use_c_impl`.
    """"""
    import os
    return not os.environ.get('PURE_PYTHON', '').lower() in ('1', 'true', 'yes')",none,english,none,spanish
62b87b989a0c4fa8b80b35ee,"def reset(self):
    """"""
    Restablece el histograma.

    El contexto actual se restablece a un diccionario vacío.
    Los contenedores (bins) se reinicializan con el *initial_value*
    o con *make_bins()* (dependiendo de la inicialización).
    """"""
    self.context = {}
    if hasattr(self, 'initial_value'):
        self.bins = [self.initial_value] * len(self.bins)
    else:
        self.bins = self.make_bins()",none,english,none,spanish
